row_id,good_bad_flag,bank_name_clients,approval_duration_group,age_at_loan_25th_pctile,credit_rating,termdays,employment_status_risk,level_of_education_risk,referral,bank_account_type_recode,loanamount_group,approval_duration,loanamount,totaldue,Interestrate,age_at_loan,longitude_gps,latitude_gps,bank_account_type,validation
3777,Good,FCMB,Low - 60.17,Low - 28,1,15,Low,Low,No,Savings,Norm,60.15,10000,11500,365,22,3.2292977,6.4726109,Savings,Training
3778,Bad,GT Bank,60.23 - 61.13,36 - High,1,30,Low,Low,No,Other,Norm,60.43333333,10000,13000,365,37,7.4419912,10.5309121,Other,Training
3779,Good,Diamond Bank,Low - 60.17,36 - High,9,15,High,High,No,Other,Norm,60.1,8000,9200,365,38,7.0088917,4.898885,Other,Training
3780,Bad,GT Bank,60.17 - 60.23,28 - 32,2,15,Med,Low,No,Other,Norm,60.23333333,10000,11500,365,31,5.6211029,6.3104157,Other,Test
3781,Good,Access Bank,Low - 60.17,Low - 28,9,15,High,High,No,Other,Norm,60.13333333,10000,11500,365,23,3.6105414,6.5066463,Other,Validation
3782,Good,GT Bank,Low - 60.17,28 - 32,3,30,Low,High,No,Other,Norm,60.16666667,10000,13000,365,30,3.8968769,7.4179263,Other,Test
3783,Bad,GT Bank,60.17 - 60.23,Low - 28,3,30,Low,High,No,Other,Norm,60.21666667,10000,13000,365,28,3.3866107,6.4745859,Other,Validation
3784,Good,GT Bank,Low - 60.17,32 - 36,3,30,Low,High,No,Savings,Norm,60.15,10000,13000,365,32,3.9091456,7.5006889,Savings,Training
3785,Good,Access Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,30,7.5025593,5.5311691,Savings,Test
3786,Bad,GT Bank,60.17 - 60.23,36 - High,9,30,High,High,No,Savings,Norm,60.21666667,10000,13000,365,37,5.2405351,7.2982322,Savings,Test
3787,Good,Access Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,39,3.2648063,6.5979106,Savings,Training
3788,Good,GT Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Other,Norm,60.18333333,10000,13000,365,31,6.9480508,4.8138282,Other,Test
3789,Bad,GT Bank,60.17 - 60.23,Low - 28,6,30,Med,High,No,Savings,Norm,60.2,10000,13000,365,22,7.4666546,9.0584171,Savings,Test
3790,Good,GT Bank,Low - 60.17,28 - 32,6,30,Med,High,No,Other,Norm,60.15,10000,13000,365,31,3.3124381,6.5306907,Other,Test
3791,Good,First Bank,Low - 60.17,36 - High,2,15,Med,Low,No,Other,Norm,60.13333333,10000,11500,365,36,5.1863889,7.250803,Other,Training
3792,Good,GT Bank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Other,Norm,60.2,10000,13000,365,32,7.0160357,5.5415813,Other,Validation
3793,Bad,Heritage Bank,Low - 60.17,28 - 32,6,15,Med,High,No,Savings,Norm,60.15,10000,11500,365,28,6.8920092,6.3177402,Savings,Validation
3794,Bad,GT Bank,60.17 - 60.23,Low - 28,2,30,Med,Low,No,Other,Norm,60.18333333,10000,13000,365,24,8.5540637,12.0177677,Other,Training
3795,Bad,Access Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.16666667,10000,13000,365,44,3.3170162,6.621568,Savings,Training
3796,Good,First Bank,Low - 60.17,36 - High,1,15,Low,Low,No,Other,Norm,60.15,10000,11500,365,53,7.4308769,9.0759168,Other,Training
3797,Good,Stanbic IBTC,60.23 - 61.13,Low - 28,1,15,Low,Low,No,Other,Norm,60.28333333,10000,11500,365,24,7.6821125,11.1358419,Other,Test
3798,Good,First Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Other,Norm,60.2,10000,13000,365,39,3.3511981,6.6308698,Other,Validation
3799,Good,Zenith Bank,Low - 60.17,28 - 32,3,30,Low,High,No,Other,Norm,60.16666667,10000,13000,365,31,3.87482,7.391745,Other,Test
3800,Good,UBA,Low - 60.17,32 - 36,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,35,7.5336459,9.0468853,Savings,Training
3801,Bad,FCMB,Low - 60.17,Low - 28,1,30,Low,Low,No,Other,Norm,60.13333333,10000,13000,365,25,3.2714081,6.6635586,Other,Test
3802,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Other,Norm,60.26666667,10000,13000,365,42,4.5880779,8.4928513,Other,Test
3803,Bad,GT Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,31,6.9388613,4.8680362,Savings,Test
3804,Good,Zenith Bank,61.13 - High,Low - 28,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,23,6.6983762,6.2324227,Savings,Training
3805,Good,GT Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.13333333,10000,13000,365,39,3.2855277,6.6631324,Savings,Validation
3806,Good,GT Bank,61.13 - High,32 - 36,3,30,Low,High,No,Other,Norm,61.2,10000,13000,365,35,3.4140345,6.4448093,Other,Validation
3807,Good,Diamond Bank,Low - 60.17,32 - 36,3,15,Low,High,No,Other,Norm,60.15,10000,11500,365,35,3.5534683,6.61866,Other,Training
3808,Good,GT Bank,Low - 60.17,32 - 36,3,15,Low,High,No,Savings,Norm,60.16666667,10000,11500,365,32,3.32143,6.5119583,Savings,Training
3809,Good,FCMB,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.21666667,10000,11500,365,30,3.9018533,7.4210612,Savings,Validation
3810,Good,GT Bank,60.23 - 61.13,28 - 32,3,30,Low,High,Yes,Savings,Norm,60.35,10000,13000,365,30,3.3227577,6.6451342,Savings,Test
3811,Bad,GT Bank,60.23 - 61.13,32 - 36,3,15,Low,High,Yes,Savings,Norm,60.26666667,10000,11500,365,34,6.2832062,4.9202344,Savings,Training
3812,Good,Sterling Bank,Low - 60.17,32 - 36,9,15,High,High,No,Savings,Norm,60.11666667,10000,11500,365,33,3.7006264,6.4714377,Savings,Validation
3813,Good,GT Bank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,32,7.081465,4.847945,Savings,Training
3814,Bad,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,29,3.3444014,6.6000522,Savings,Training
3815,Good,GT Bank,61.13 - High,28 - 32,3,30,Low,High,No,Savings,Norm,61.2,10000,13000,365,31,3.3926253,6.5995849,Savings,Validation
3816,Good,GT Bank,60.23 - 61.13,36 - High,1,30,Low,Low,No,Other,Norm,60.38333333,10000,13000,365,36,3.8338577,7.3842693,Other,Test
3817,Good,GT Bank,61.13 - High,Low - 28,9,30,High,High,Yes,Savings,Norm,61.38333333,10000,13000,365,23,3.4330012,7.1886326,Savings,Validation
3818,Good,First Bank,Low - 60.17,Low - 28,3,15,Low,High,No,Savings,Norm,60.15,10000,11500,365,23,7.914859,8.8458232,Savings,Training
3819,Good,UBA,60.17 - 60.23,32 - 36,3,15,Low,High,No,Other,Norm,60.18333333,10000,11500,365,33,3.3638983,6.6480286,Other,Training
3820,Good,GT Bank,60.17 - 60.23,32 - 36,1,30,Low,Low,No,Other,Norm,60.23333333,10000,13000,365,34,3.4140444,6.7026302,Other,Training
3821,Good,GT Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,60.26666667,10000,13000,365,27,3.3760444,6.6477809,Savings,Validation
3822,Good,GT Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,29,3.5545435,6.4574847,Savings,Test
3823,Bad,First Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,60.4,10000,13000,365,49,3.0805183,6.510745,Savings,Training
3824,Good,First Bank,61.13 - High,28 - 32,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,29,3.8796896,7.3863807,Savings,Validation
3825,Good,Stanbic IBTC,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,22,3.3494296,6.5031619,Savings,Training
3826,Good,First Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,33,3.3100367,6.532535,Savings,Test
3827,Good,Diamond Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,30,7.027062,4.8300052,Savings,Training
3828,Good,Stanbic IBTC,Low - 60.17,32 - 36,3,15,Low,High,Yes,Savings,Norm,60.11666667,10000,11500,365,34,7.4845367,10.4491474,Savings,Validation
3829,Good,Zenith Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Savings,Norm,60.13333333,10000,11500,365,29,7.4501583,9.0678883,Savings,Test
3830,Good,Access Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,29,3.4894833,6.5882017,Savings,Test
3831,Good,Zenith Bank,Low - 60.17,Low - 28,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,24,3.4201375,6.442057,Savings,Training
3832,Good,GT Bank,60.17 - 60.23,32 - 36,3,15,Low,High,No,Savings,Norm,60.2,10000,11500,365,33,7.4442633,9.07106,Savings,Validation
3833,Good,UBA,Low - 60.17,Low - 28,3,30,Low,High,No,Savings,Norm,60.16666667,10000,13000,365,28,3.3675574,6.5310083,Savings,Training
3834,Bad,UBA,61.13 - High,28 - 32,3,30,Low,High,Yes,Savings,Norm,61.16666667,10000,13000,365,31,8.4706388,11.9777972,Savings,Test
3835,Good,Stanbic IBTC,61.13 - High,Low - 28,3,15,Low,High,Yes,Savings,Norm,61.16666667,10000,11500,365,25,5.6554867,5.9319564,Savings,Validation
3836,Bad,Access Bank,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.11666667,10000,13000,365,29,3.3962086,6.5905817,Savings,Validation
3837,Bad,GT Bank,60.17 - 60.23,36 - High,9,30,High,High,No,Savings,Norm,60.21666667,10000,13000,365,39,3.3731967,6.5380617,Savings,Training
3838,Good,EcoBank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,34,4.7708982,6.4999224,Savings,Test
3839,Good,Sterling Bank,61.13 - High,28 - 32,3,15,Low,High,Yes,Savings,Norm,95.61666667,10000,11500,365,32,5.2385396,7.6429441,Savings,Test
3840,Good,UBA,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,60.25,10000,13000,365,41,5.4363441,7.2703948,Savings,Validation
3841,Good,GT Bank,60.17 - 60.23,32 - 36,3,15,Low,High,No,Savings,Norm,60.18333333,10000,11500,365,34,7.4593825,10.4442426,Savings,Validation
3842,Good,GT Bank,61.13 - High,36 - High,9,15,High,High,No,Savings,Norm,61.16666667,10000,11500,365,38,6.9741004,4.8139204,Savings,Validation
3843,Bad,UBA,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.2,10000,11500,365,37,6.9890062,4.828846,Savings,Training
3844,Good,First Bank,60.17 - 60.23,Low - 28,9,30,High,High,No,Savings,Norm,60.23333333,10000,13000,365,25,3.3708001,6.4551524,Savings,Training
3845,Bad,UBA,Low - 60.17,28 - 32,3,15,High,Low,No,Savings,Norm,60.15,10000,11500,365,29,7.0765683,4.7325129,Savings,Training
3846,Good,Access Bank,60.17 - 60.23,28 - 32,9,30,High,High,No,Savings,Norm,60.18333333,10000,13000,365,32,6.1268091,6.7427027,Savings,Training
3847,Bad,Access Bank,60.23 - 61.13,Low - 28,3,15,Low,High,No,Savings,Norm,60.3,10000,11500,365,25,5.2288351,7.6530907,Savings,Validation
3848,Bad,Access Bank,60.23 - 61.13,Low - 28,9,30,High,High,No,Savings,Norm,60.61666667,10000,13000,365,26,8.8825627,9.9292535,Savings,Training
3849,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.25,10000,11500,365,29,3.2592239,6.5559761,Savings,Training
3850,Good,Keystone Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Other,Norm,60.25,10000,13000,365,35,3.4205973,6.43336,Other,Validation
3851,Good,Diamond Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Other,Norm,61.13333333,10000,13000,365,38,3.3795451,6.5872192,Other,Training
3852,Good,EcoBank,Low - 60.17,28 - 32,4,30,Med,Med,No,Savings,Norm,60.15,10000,13000,365,28,7.4645245,9.0676873,Savings,Test
3853,Bad,UBA,61.13 - High,Low - 28,6,15,Med,High,No,Savings,Norm,61.21666667,10000,11500,365,24,3.5118388,6.5982057,Savings,Training
3854,Bad,UBA,60.17 - 60.23,32 - 36,3,30,Low,High,No,Other,Norm,60.2,10000,13000,365,34,8.8621398,9.9575748,Other,Validation
3855,Bad,Sterling Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Other,Norm,60.26666667,10000,13000,365,51,3.7098183,6.89396,Current,Training
3856,Good,GT Bank,Low - 60.17,Low - 28,9,15,High,High,No,Savings,Norm,60.15,10000,11500,365,26,3.4499849,7.1966131,Savings,Test
3857,Good,GT Bank,61.13 - High,32 - 36,3,15,Low,High,No,Savings,Norm,95.08333333,10000,11500,365,33,3.3656067,6.5076783,Savings,Training
3858,Bad,Fidelity Bank,60.17 - 60.23,32 - 36,9,30,High,High,No,Savings,Norm,60.18333333,10000,13000,365,36,6.9839517,4.8717733,Savings,Training
3859,Good,Zenith Bank,60.17 - 60.23,32 - 36,3,15,Low,High,Yes,Savings,Norm,60.2,10000,11500,365,34,3.50944,6.6805874,Savings,Test
3860,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,60.35,10000,13000,365,33,4.5783449,8.5032103,Savings,Validation
3861,Good,First Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,48,3.4738504,6.4478049,Savings,Validation
3862,Good,GT Bank,Low - 60.17,32 - 36,3,15,Low,High,Yes,Savings,Norm,60.15,10000,11500,365,33,3.3916173,6.4672662,Savings,Validation
3863,Good,EcoBank,Low - 60.17,28 - 32,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,28,7.5078362,9.0483723,Savings,Validation
3864,Good,GT Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Savings,Norm,60.31666667,10000,11500,365,36,7.369689,8.9783439,Savings,Test
3865,Good,Access Bank,60.23 - 61.13,28 - 32,9,15,High,High,No,Savings,Norm,60.25,10000,11500,365,30,3.3487614,6.633217,Savings,Test
3866,Good,Zenith Bank,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.21666667,10000,11500,365,41,3.3362157,6.6064394,Savings,Training
3867,Good,Sterling Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Savings,Norm,60.11666667,10000,11500,365,29,6.282577,4.9241549,Savings,Validation
3868,Good,First Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.35,10000,11500,365,30,4.5931051,8.4854136,Savings,Training
3869,Bad,Access Bank,61.13 - High,28 - 32,3,15,Low,High,Yes,Savings,Norm,107.4666667,10000,11500,365,28,7.0238027,5.4422871,Savings,Training
3870,Good,Access Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.46666667,10000,11500,365,28,6.4398552,7.9108866,Savings,Training
3871,Good,Fidelity Bank,61.13 - High,32 - 36,3,15,Low,High,No,Savings,Norm,61.15,10000,11500,365,33,6.6898721,6.2415877,Savings,Training
3872,Good,Fidelity Bank,61.13 - High,32 - 36,3,30,Low,High,Yes,Other,Norm,61.16666667,10000,13000,365,34,7.5858414,9.03107,Current,Training
3873,Good,Zenith Bank,60.23 - 61.13,36 - High,3,15,Low,High,Yes,Savings,Norm,61.11666667,10000,11500,365,50,3.2904876,6.587741,Savings,Validation
3874,Good,Diamond Bank,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.13333333,10000,11500,182.5,31,3.4169217,6.4234658,Savings,Validation
3875,Good,Diamond Bank,60.23 - 61.13,36 - High,3,15,Low,High,Yes,Savings,Norm,60.26666667,10000,11500,365,38,5.1954733,7.5710833,Savings,Test
3876,Good,GT Bank,61.13 - High,28 - 32,3,15,Low,High,No,Savings,Norm,61.3,10000,11500,365,29,6.6863679,12.1844194,Savings,Test
3877,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,33,7.43413,9.0718133,Savings,Test
3878,Good,GT Bank,61.13 - High,28 - 32,3,15,Low,High,No,Savings,Norm,61.38333333,10000,11500,365,28,3.3572828,6.5867721,Savings,Validation
3879,Bad,Access Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Savings,Norm,60.16666667,10000,11500,365,31,7.5163954,6.4579188,Savings,Training
3880,Good,GT Bank,Low - 60.17,36 - High,3,30,Low,High,Yes,Savings,Norm,60.15,10000,13000,365,37,7.4208995,8.9442269,Savings,Training
3881,Good,Zenith Bank,60.23 - 61.13,28 - 32,9,15,High,High,Yes,Savings,Norm,61.13333333,10000,11500,365,29,3.3401411,6.59378,Savings,Validation
3882,Good,EcoBank,60.17 - 60.23,32 - 36,9,15,High,High,No,Savings,Norm,60.23333333,10000,11500,365,34,7.0933814,8.944858,Savings,Test
3883,Good,Skye Bank,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,32,5.2075846,7.2576158,Savings,Validation
3884,Good,EcoBank,60.23 - 61.13,28 - 32,9,15,High,High,No,Savings,Norm,60.25,10000,11500,365,31,3.3718018,6.5059569,Savings,Validation
3885,Good,Sterling Bank,Low - 60.17,28 - 32,3,30,Low,High,Yes,Savings,Norm,60.11666667,10000,13000,365,31,3.8517923,6.8184482,Savings,Test
3886,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,60.25,10000,13000,365,42,6.9904617,4.7871267,Savings,Validation
3887,Good,Diamond Bank,60.23 - 61.13,Low - 28,3,15,Low,High,Yes,Savings,Norm,61.11666667,10000,11500,365,28,5.9952374,5.4958822,Savings,Training
3888,Bad,GT Bank,60.17 - 60.23,Low - 28,3,15,Low,High,No,Savings,Norm,60.18333333,10000,11500,365,28,3.3053442,6.4847089,Savings,Validation
3889,Good,FCMB,Low - 60.17,36 - High,9,30,High,High,No,Savings,Norm,60.1,10000,13000,365,43,7.1108716,4.8997356,Savings,Test
3890,Bad,EcoBank,Low - 60.17,32 - 36,9,15,High,High,No,Savings,Norm,60.15,10000,11500,365,36,5.2247215,7.2378539,Savings,Training
3891,Good,Diamond Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,61.11666667,10000,13000,365,32,3.3994835,7.1420002,Savings,Validation
3892,Bad,Zenith Bank,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.18333333,10000,11500,365,28,5.7617476,5.551603,Savings,Validation
3893,Good,Access Bank,60.23 - 61.13,28 - 32,9,15,High,High,No,Savings,Norm,60.26666667,10000,11500,365,32,4.5851752,8.4699684,Savings,Training
3894,Good,GT Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Savings,Norm,60.16666667,10000,11500,365,28,3.3671743,6.6468445,Savings,Training
3895,Good,GT Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,28,3.3395917,6.5087617,Savings,Test
3896,Good,First Bank,60.17 - 60.23,Low - 28,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,28,3.2846143,6.6227822,Savings,Validation
3897,Bad,Fidelity Bank,60.17 - 60.23,28 - 32,9,30,High,High,No,Savings,Norm,60.23333333,10000,13000,365,30,3.9086769,7.4220671,Savings,Test
3898,Good,GT Bank,60.23 - 61.13,32 - 36,9,30,High,High,No,Savings,Norm,60.26666667,10000,13000,365,35,3.6016789,6.4967288,Savings,Test
3899,Bad,GT Bank,60.17 - 60.23,32 - 36,9,30,High,High,Yes,Savings,Norm,60.18333333,10000,13000,365,34,7.4666565,9.0826446,Savings,Validation
3900,Bad,GT Bank,61.13 - High,36 - High,9,30,High,High,No,Savings,Norm,73.63333333,10000,13000,365,37,3.5830092,6.4932014,Savings,Training
3901,Bad,GT Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,37,3.386916,6.4528956,Savings,Test
3902,Good,Access Bank,Low - 60.17,28 - 32,9,15,High,High,No,Savings,Norm,60.16666667,10000,11500,365,32,3.2963333,6.6085457,Savings,Validation
3903,Bad,First Bank,60.17 - 60.23,32 - 36,9,15,High,High,No,Savings,Norm,60.2,10000,11500,365,33,5.0900434,8.1254661,Savings,Training
3904,Bad,GT Bank,Low - 60.17,Low - 28,3,15,High,Low,No,Other,Norm,60.15,10000,11500,365,23,3.5020825,6.6386411,Other,Validation
3905,Bad,First Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Other,Norm,60.2,10000,13000,365,32,3.3467573,6.4802662,Other,Validation
3906,Bad,Access Bank,61.13 - High,36 - High,3,30,Low,High,No,Other,Norm,61.15,10000,13000,365,43,6.6302434,7.5599287,Current,Test
3907,Good,GT Bank,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,31,7.3365164,9.1494173,Savings,Validation
3908,Good,GT Bank,61.13 - High,36 - High,3,30,Low,High,No,Other,Norm,687.9333333,10000,13000,365,42,7.3818774,9.1382037,Other,Training
3909,Good,Stanbic IBTC,Low - 60.17,Low - 28,3,30,Low,High,No,Savings,Norm,60.16666667,8000,10400,365,22,3.4294278,6.4551169,Savings,Training
3910,Good,GT Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.25,10000,11500,365,40,3.366888,6.5838011,Savings,Test
3911,Good,Diamond Bank,60.17 - 60.23,36 - High,3,15,Low,High,No,Other,Norm,60.23333333,10000,11500,365,37,7.3393346,9.1693008,Current,Training
3912,Good,UBA,Low - 60.17,Low - 28,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,26,6.7305001,7.791388,Savings,Training
3913,Good,First Bank,Low - 60.17,32 - 36,3,15,Low,High,No,Savings,Norm,60.1,10000,11500,365,35,3.3968287,6.5708974,Savings,Training
3914,Good,First Bank,60.17 - 60.23,28 - 32,6,15,Med,High,No,Savings,Norm,60.18333333,10000,11500,365,29,7.2575093,8.9165119,Savings,Validation
3915,Bad,FCMB,Low - 60.17,Low - 28,3,15,Low,High,No,Other,Norm,60.1,10000,11500,365,24,3.2896462,6.6294177,Other,Validation
3916,Bad,First Bank,Low - 60.17,Low - 28,1,30,Low,Low,No,Other,Norm,60.11666667,8000,10400,365,27,3.8351565,7.4329647,Other,Training
3917,Good,UBA,Low - 60.17,32 - 36,6,30,Med,High,No,Other,Norm,60.13333333,10000,13000,365,36,3.51895,6.60443,Other,Validation
3918,Good,UBA,60.17 - 60.23,Low - 28,6,30,Med,High,No,Other,Norm,60.23333333,5000,6500,365,21,7.3862093,9.1091071,Other,Test
3919,Bad,Access Bank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,35,3.947865,7.4249657,Savings,Training
3920,Bad,GT Bank,60.17 - 60.23,32 - 36,6,15,Med,High,No,Other,Norm,60.18333333,10000,11500,365,34,3.2858505,6.5867365,Other,Test
3921,Good,Zenith Bank,60.17 - 60.23,32 - 36,1,30,Low,Low,No,Other,Norm,60.18333333,10000,13000,365,34,7.4449606,8.9837848,Other,Training
3922,Bad,Access Bank,60.17 - 60.23,36 - High,2,15,Low,Med,No,Other,Norm,60.18333333,10000,11500,365,39,3.8957678,7.3555169,Other,Training
3923,Good,UBA,60.17 - 60.23,Low - 28,3,30,Low,High,No,Other,Norm,60.21666667,10000,13000,365,23,7.4454033,10.6004121,Other,Validation
3924,Bad,Sterling Bank,60.17 - 60.23,Low - 28,2,15,Med,Low,No,Savings,Norm,60.2,10000,11500,365,25,4.6184512,8.487176,Savings,Validation
3925,Good,Diamond Bank,Low - 60.17,28 - 32,1,30,Low,Low,No,Other,Norm,60.15,10000,13000,365,30,6.2659746,4.9365777,Other,Test
3926,Bad,Access Bank,60.23 - 61.13,32 - 36,1,30,Low,Low,No,Savings,Norm,61.13333333,10000,13000,365,33,3.8545554,7.3741253,Savings,Training
3927,Good,First Bank,60.17 - 60.23,28 - 32,1,15,Low,Low,No,Savings,Norm,60.23333333,10000,11500,365,30,3.3028418,6.6169883,Savings,Training
3928,Bad,GT Bank,60.17 - 60.23,36 - High,6,30,Med,High,No,Other,Norm,60.21666667,10000,13000,365,36,3.8246651,7.3743806,Other,Test
3929,Good,EcoBank,60.23 - 61.13,28 - 32,9,30,High,High,No,Other,Norm,60.41666667,10000,13000,365,29,3.2771452,6.4758838,Other,Test
3930,Bad,FCMB,Low - 60.17,32 - 36,6,30,Med,High,No,Savings,Norm,60.15,10000,13000,365,32,8.5124824,7.7172316,Savings,Test
3931,Good,Fidelity Bank,60.17 - 60.23,32 - 36,2,30,Med,Low,No,Other,Norm,60.2,10000,13000,365,35,3.3066327,6.5093802,Other,Test
3932,Good,Access Bank,Low - 60.17,Low - 28,6,30,Med,High,No,Savings,Norm,60.11666667,10000,13000,365,26,3.3619079,6.5184153,Savings,Test
3933,Bad,Keystone Bank,60.17 - 60.23,28 - 32,6,15,Med,High,No,Savings,Norm,60.18333333,10000,11500,365,31,5.6265032,6.2735102,Savings,Training
3934,Good,GT Bank,Low - 60.17,32 - 36,3,30,Low,High,No,Other,Norm,60.13333333,5000,6500,365,32,3.3468908,6.623713,Other,Test
3935,Bad,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,39,3.8335668,7.4309543,Savings,Test
3936,Good,Fidelity Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.3,10000,11500,365,31,3.3767577,6.6164872,Savings,Validation
3937,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Other,Norm,60.28333333,10000,13000,365,33,7.4896613,9.0390881,Other,Validation
3938,Good,GT Bank,60.17 - 60.23,Low - 28,2,15,Low,Med,No,Other,Norm,60.18333333,10000,11500,365,28,3.210158,6.6552389,Other,Validation
3939,Bad,Access Bank,60.17 - 60.23,28 - 32,9,15,High,High,No,Savings,Norm,60.21666667,10000,11500,365,31,3.3847199,6.5601357,Savings,Validation
3940,Good,Stanbic IBTC,60.17 - 60.23,36 - High,3,30,Low,High,No,Other,Norm,60.21666667,10000,13000,365,42,4.520708,8.4788532,Current,Training
3941,Good,First Bank,60.17 - 60.23,Low - 28,9,30,High,High,No,Other,Norm,60.2,10000,13000,365,26,3.9598646,7.4051403,Other,Validation
3942,Good,First Bank,Low - 60.17,Low - 28,9,15,High,High,No,Savings,Norm,60.16666667,10000,11500,365,25,7.0832931,5.744543,Savings,Validation
3943,Good,GT Bank,60.17 - 60.23,28 - 32,9,15,High,High,No,Savings,Norm,60.2,10000,11500,365,29,7.0164122,5.4726341,Savings,Training
3944,Good,GT Bank,60.23 - 61.13,32 - 36,9,15,High,High,No,Savings,Norm,60.28333333,10000,11500,365,35,3.3407004,6.5697153,Savings,Validation
3945,Good,Access Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,60.41666667,10000,13000,365,33,5.6186329,6.3282174,Savings,Training
3946,Good,Diamond Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,30,3.39221,6.5391844,Savings,Test
3947,Good,GT Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,60.28333333,10000,13000,365,28,7.5989326,9.042188,Savings,Training
3948,Good,UBA,60.17 - 60.23,Low - 28,9,30,High,High,No,Savings,Norm,60.21666667,10000,13000,365,22,3.3610918,6.5146806,Savings,Test
