row_id,good_bad_flag,pct_ontime,total_ontime,max_active_of_loans,max_approval_duration,bank_name_clients,max_age_at_loan,avg_age_at_loan,employment_status,bank_account_type,total_referrals,avg_num_of_loans,total_num_of_loans,total_approval_duration,mean_approval_duration,max_interest_rate,mean_interest_rate,mean_referrals,max_churn_flag,mean_churn_flag,loannumber,loanamount,totaldue,termdays,longitude,latitude,validation
2714,Good,100,9,9,1.019722222,Stanbic IBTC,30,29.4,Permanent,Savings,0,5,45,9.054722222,1.006080247,365,293.5771605,0,1,1,9,15000,17250,30,3.2341849,6.698642,Validation
2715,Good,88.88888889,8,9,1.019722222,Zenith Bank,24,23.2,Student,Savings,0,5,45,9.039444444,1.004382716,365,254.5987654,0,1,0.888888889,9,30000,39000,60,3.8754742,7.3261644,Validation
2716,Good,88.88888889,8,9,1.246388889,Access Bank,25,24.9,ContractRetiredUnemployed,Other,0,5,45,9.283055556,1.031450617,365,294.7037037,0,1,0.888888889,9,20000,24500,30,3.2540276,6.594329,Test
2717,Bad,88.88888889,8,9,1.018333333,GT Bank,32,31.6,Permanent,Savings,0,5,45,9.036666667,1.004074074,365,242.4320988,0,1,0.888888889,9,40000,48000,60,3.4708909,6.4480535,Training
2718,Good,88.88888889,8,9,1.018333333,Skye Bank,24,23.6,Self-Employed,Other,0,5,45,9.043333333,1.004814815,365,268.117284,0,1,0.888888889,9,30000,39000,60,3.9234333,7.430623,Validation
2719,Good,88.88888889,8,9,1.018888889,UBA,35,34.8,Permanent,Savings,0,5,45,9.043055556,1.004783951,365,254.5987654,0,1,0.888888889,9,30000,39000,60,3.3528548,6.5422168,Test
2720,Bad,88.88888889,8,9,1.003888889,Skye Bank,38,37.7,Permanent,Savings,0,5,45,9.021111111,1.002345679,365,284.5648148,0,1,0.888888889,9,30000,39000,60,8.5619725,12.0155955,Test
2721,Bad,66.66666667,6,9,1.004166667,First Bank,28,27.6,Permanent,Other,0,5,45,9.024166667,1.002685185,365,298.7592593,0,1,0.666666667,9,20000,24500,30,3.8907319,7.3273117,Validation
2722,Good,100,9,9,1.019166667,GT Bank,31,31,Permanent,Savings,0,5,45,9.053333333,1.005925926,365,259.5555556,0,1,1,9,30000,34500,30,7.4031311,9.0338175,Training
2723,Good,88.88888889,8,9,1.006111111,First Bank,30,29.6,Permanent,Savings,0,5,45,9.028611111,1.003179012,365,252.345679,0,1,0.888888889,9,20000,22000,30,7.4190193,10.5244411,Validation
2724,Good,77.77777778,7,9,1.01,Diamond Bank,33,32.8,Permanent,Savings,0,5,45,9.027777778,1.00308642,365,300.1111111,0,1,0.777777778,9,30000,34500,30,3.4234059,6.4438224,Training
2725,Good,100,9,9,1.019722222,GT Bank,25,24.5,Student,Savings,0,5,45,9.039166667,1.004351852,365,232.0679012,0,1,1,9,40000,48000,60,5.1426208,7.3046694,Training
2726,Good,77.77777778,7,9,1.004722222,First Bank,32,32,Permanent,Savings,0,5,45,9.023611111,1.002623457,365,259.5555556,0,1,0.777777778,9,10000,10750,15,3.2957298,6.530299,Training
2727,Good,77.77777778,7,9,1.004444444,First Bank,42,41.8,Permanent,Other,0,5,45,9.023055556,1.002561728,365,264.287037,0,1,0.777777778,9,30000,34500,30,8.5394608,11.9796196,Test
2728,Bad,66.66666667,6,9,1.019722222,Access Bank,32,31.1,Permanent,Other,0,5,45,9.038888889,1.004320988,365,191.287037,0,1,0.666666667,9,50000,57500,90,3.2663781,6.5212905,Test
2729,Good,44.44444444,4,9,1.020833333,UBA,46,45.9,Permanent,Savings,0,5,45,9.041944444,1.004660494,365,247.8395062,0,1,0.444444444,9,40000,48000,60,3.8263967,7.4037644,Test
2730,Good,66.66666667,6,9,1.019444444,Stanbic IBTC,38,37.9,Self-Employed,Other,0,5,45,9.053888889,1.005987654,365,334.5833333,0,1,0.666666667,9,20000,24500,30,7.3705547,5.1146482,Training
2731,Bad,77.77777778,7,9,1.019444444,GT Bank,33,32.9,Permanent,Other,0,5,45,9.048611111,1.005401235,365,214.4938272,0,1,0.777777778,9,40000,48000,60,4.5503546,8.4813187,Training
2732,Good,77.77777778,7,9,1.02,UBA,30,29,Permanent,Other,0,5,45,9.059444444,1.006604938,365,221.9290124,0,1,0.777777778,9,20000,22000,30,3.281915,6.443955,Training
2733,Good,88.88888889,8,9,1.019722222,Skye Bank,35,34.3,Self-Employed,Other,0,5,45,9.056388889,1.006265432,365,235.8981482,0,1,0.888888889,9,40000,48000,60,3.5409489,6.6290315,Validation
2734,Good,33.33333333,3,9,1.019444444,Diamond Bank,43,42.4,Self-Employed,Other,0,5,45,9.037777778,1.004197531,365,268.3425926,0,1,0.333333333,9,20000,21500,15,3.8714162,7.3578041,Test
2735,Good,100,9,9,1.020277778,First Bank,28,27.7,Unknown,Savings,0,5,45,9.037222222,1.004135803,365,257.5277778,0,1,1,9,30000,39000,60,4.6627005,8.0209268,Training
2736,Good,88.88888889,8,9,1.003611111,EcoBank,30,30.2,Permanent,Savings,0,5,45,9.02,1.002222222,365,242.4320988,0,1,0.888888889,9,40000,44000,30,3.3666075,6.4465644,Training
2737,Bad,11.11111111,1,9,1.004166667,GT Bank,46,45.3,Self-Employed,Other,0,5,45,9.021944444,1.002438272,365,303.4907407,0,1,0.111111111,9,20000,24500,30,3.4017392,6.5300539,Validation
2738,Good,77.77777778,7,9,1.005,First Bank,37,36.6,Self-Employed,Other,0,5,45,9.024722222,1.002746914,365,279.8333333,0,1,0.777777778,9,25000,28750,30,3.9570657,7.3472463,Training
2739,Good,44.44444444,4,9,1.018888889,Zenith Bank,37,36.2,Permanent,Other,0,5,45,9.037777778,1.004197531,365,344.7222222,0,1,0.444444444,9,10000,12250,30,3.3598455,6.5569536,Training
2740,Bad,77.77777778,7,9,1.0075,GT Bank,27,27,Permanent,Other,0,5,45,9.036944444,1.004104938,365,247.8395062,0,1,0.777777778,9,40000,48000,60,3.5656116,6.4667173,Test
2741,Good,88.88888889,8,9,1.018611111,GT Bank,43,42.5,Permanent,Savings,0,5,45,9.038888889,1.004320988,365,279.8333333,0,1,0.888888889,9,20000,22250,15,3.5579715,6.4634231,Test
2742,Bad,55.55555556,5,9,1.018611111,EcoBank,26,25.2,Unknown,Savings,0,5,45,9.038055556,1.004228395,365,310.25,0,1,0.555555556,9,20000,22250,15,6.0077345,5.4843285,Validation
2743,Good,88.88888889,8,9,1.018611111,GT Bank,25,24.6,Self-Employed,Other,0,5,45,9.040833333,1.004537037,365,245.1358025,0,1,0.888888889,9,40000,44000,30,3.5378331,6.4621467,Training
2744,Bad,44.44444444,4,9,1.004166667,GT Bank,27,26.3,Student,Savings,0,5,45,9.022777778,1.002530864,365,329.8518519,0,1,0.444444444,9,15000,18375,30,4.534955,7.8053065,Training
2745,Good,77.77777778,7,9,1.003888889,GT Bank,37,36.8,Unknown,Savings,0,5,45,9.018333333,1.002037037,365,264.287037,0,1,0.777777778,9,30000,34500,30,3.2807454,6.5737533,Validation
2746,Good,66.66666667,6,9,1.006666667,First Bank,27,26.7,Self-Employed,Savings,0,5,45,9.027222222,1.003024691,365,207.7345679,0,1,0.666666667,9,40000,48000,60,3.259777,6.4291903,Validation
2747,Good,66.66666667,6,9,1.018888889,UBA,24,23.7,Permanent,Other,0,5,45,9.039166667,1.004351852,365,309.5740741,0,1,0.666666667,9,30000,34500,30,8.3993667,8.9076183,Training
2748,Good,100,9,9,1.003333333,GT Bank,46,46,Self-Employed,Other,0,5,45,9.019722222,1.002191358,365,294.0277778,0,1,1,9,30000,34500,30,7.4446926,9.0674895,Training
2749,Good,55.55555556,5,9,1.018333333,GT Bank,29,28.5,Permanent,Other,0,5,45,9.039722222,1.00441358,365,238.8271605,0,1,0.555555556,9,30000,34500,30,3.5488523,6.6159755,Training
2750,Good,88.88888889,8,9,1.01,GT Bank,36,35.1,Self-Employed,Other,0,5,45,9.033611111,1.003734568,365,207.7345679,0,1,0.888888889,9,40000,48000,60,4.481963,8.7206777,Test
2751,Good,55.55555556,5,9,1.006388889,GT Bank,30,29.1,Self-Employed,Other,0,5,45,9.026111111,1.002901235,365,258.654321,0,1,0.555555556,9,20000,22250,15,3.2968805,6.6130334,Validation
2752,Good,33.33333333,3,9,1.018055556,GT Bank,27,26.9,Self-Employed,Savings,0,5,45,9.038611111,1.004290124,365,262.4845679,0,1,0.333333333,9,30000,34500,30,3.2872931,6.5838284,Training
2753,Bad,66.66666667,6,9,1.019722222,Zenith Bank,27,26.2,Permanent,Savings,0,5,45,9.0375,1.004166667,365,213.1419753,0,1,0.666666667,9,40000,48000,60,5.8342299,5.5502412,Training
2754,Good,55.55555556,5,9,1.019166667,Access Bank,34,34,Unknown,Savings,0,5,45,9.054722222,1.006080247,365,254.5987654,0,1,0.555555556,9,30000,34500,30,5.601413,6.4245449,Test
2755,Good,100,9,9,1.020277778,Access Bank,25,25.1,Student,Savings,0,5,45,9.038888889,1.004320988,365,247.8395062,0,1,1,9,40000,44000,30,4.5164514,7.5221913,Test
2756,Good,100,9,9,4.960555556,GT Bank,39,39,Permanent,Other,0,5,45,12.9975,1.444166667,365,293.3518519,0,1,1,9,30000,39000,60,3.2742589,6.5653626,Training
2757,Good,55.55555556,5,9,1.019722222,Stanbic IBTC,30,29.8,Permanent,Other,0,5,45,9.038611111,1.004290124,365,312.9537037,0,1,0.555555556,9,20000,23000,30,4.510403,8.447444,Validation
2758,Good,33.33333333,3,9,1.009166667,FCMB,38,38,Permanent,Savings,0,5,45,9.025,1.002777778,365,289.2962963,0,1,0.333333333,9,30000,34500,30,5.2071219,7.2298362,Training
2759,Good,66.66666667,6,9,1.019444444,GT Bank,37,37.2,Permanent,Savings,0,5,45,9.038611111,1.004290124,365,274.4259259,0,1,0.666666667,9,20000,24500,30,3.2409216,6.5670766,Test
2760,Bad,66.66666667,6,9,1.011388889,Skye Bank,29,28.5,Unknown,Savings,0,5,45,9.032777778,1.003641975,365,254.5987654,0,1,0.666666667,9,30000,34500,30,7.1794542,9.1792081,Test
2761,Good,66.66666667,6,9,1.018333333,First Bank,30,29.4,Permanent,Other,0,5,45,9.038611111,1.004290124,365,264.287037,0,1,0.666666667,9,30000,34500,30,4.5219988,8.4724116,Validation
2762,Good,77.77777778,7,9,17.57944444,GT Bank,40,39.6,Permanent,Other,0,5,45,25.60416667,2.844907407,365,275.1018519,0,1,0.777777778,9,30000,34500,30,3.8675982,7.3686207,Test
2763,Good,44.44444444,4,9,1.011666667,UBA,36,36,Permanent,Savings,0,5,45,9.036666667,1.004074074,365,244.6851852,0,1,0.444444444,9,30000,34500,30,7.4496983,10.4535817,Training
2764,Good,77.77777778,7,9,1.02,First Bank,28,27.9,Permanent,Other,0,5,45,9.056111111,1.006234568,365,239.0524691,0,1,0.777777778,9,30000,34500,30,3.4432483,6.4318667,Validation
2765,Good,100,9,9,1.019444444,Access Bank,31,30.6,Self-Employed,Savings,0,5,45,9.052222222,1.005802469,365,232.0679012,0,1,1,9,40000,44000,30,6.0348317,9.0831283,Training
2766,Good,100,9,9,1.018611111,Stanbic IBTC,37,36.8,Permanent,Savings,0,5,45,9.040833333,1.004537037,365,194.8919753,0,1,1,9,40000,48000,60,3.2907677,6.5763859,Test
2767,Good,44.44444444,4,9,3.455,GT Bank,34,33.6,Self-Employed,Other,0,5,45,11.4925,1.276944444,365,300.1111111,0,1,0.444444444,9,20000,24500,30,3.24155,6.5427586,Validation
2768,Good,55.55555556,5,9,1.020277778,Diamond Bank,29,28.2,Student,Other,0,5,45,9.0575,1.006388889,365,220.5771605,0,1,0.555555556,9,40000,48000,60,3.499863,6.5977661,Validation
2769,Good,100,9,9,1.019444444,FCMB,33,32.9,Permanent,Savings,0,5,45,9.062777778,1.006975309,365,299.4351852,0,1,1,9,30000,34500,30,6.3177889,5.0346331,Validation
2770,Good,88.88888889,8,9,1.004722222,GT Bank,38,37.7,Permanent,Savings,0,5,45,9.021111111,1.002345679,365,264.287037,0,1,0.888888889,9,30000,34500,30,3.4396005,6.4273754,Test
2771,Good,55.55555556,5,9,1.020277778,First Bank,30,29.6,Permanent,Savings,0,5,45,9.044444444,1.004938272,365,264.7376543,0,1,0.555555556,9,30000,34500,30,8.491964,7.7137601,Validation
2772,Good,66.66666667,6,9,1.003888889,Access Bank,32,32.2,Permanent,Savings,0,5,45,9.018888889,1.002098765,365,324.2191358,0,1,0.666666667,9,20000,24500,30,6.3556025,4.9456819,Test
2773,Bad,77.77777778,7,9,1.007222222,GT Bank,23,22.9,Student,Other,0,5,45,9.025833333,1.00287037,365,294.0277778,0,1,0.777777778,9,30000,34500,30,3.0709663,6.4884273,Test
2774,Good,66.66666667,6,9,7.126388889,Diamond Bank,31,30.7,Permanent,Savings,0,5,45,15.14527778,1.682808642,365,264.287037,0,1,0.666666667,9,30000,34500,30,7.5733089,9.0045871,Test
2775,Good,66.66666667,6,9,1.018888889,Access Bank,29,28.3,Permanent,Other,0,5,45,9.041111111,1.004567901,365,269.6944444,0,1,0.666666667,9,30000,34500,30,7.9074528,8.8554952,Validation
2776,Good,44.44444444,4,9,1.003333333,GT Bank,32,31.9,Permanent,Other,0,5,45,9.022777778,1.002530864,365,237.25,0,1,0.444444444,9,30000,34500,30,3.8005112,7.4133599,Training
2777,Good,66.66666667,6,9,1.019444444,Diamond Bank,22,21.7,Student,Other,0,5,45,9.0425,1.004722222,365,226.2098765,0,1,0.666666667,9,40000,44000,30,7.0171764,4.7652659,Training
2778,Good,100,9,9,1.018888889,First Bank,49,48.2,Permanent,Other,0,5,45,9.043333333,1.004814815,365,284.5648148,0,1,1,9,30000,34500,30,5.2231107,13.0662385,Test
2779,Good,66.66666667,6,9,1.02,First Bank,30,29.1,Permanent,Other,0,5,45,9.053055556,1.005895062,365,344.7222222,0,1,0.666666667,9,10000,13000,30,8.0873382,5.8272437,Validation
2780,Bad,55.55555556,5,9,1.019444444,GT Bank,37,36.5,Permanent,Other,0,5,45,9.041388889,1.004598765,365,259.1049383,0,1,0.555555556,9,30000,39000,60,7.4785401,8.9959832,Validation
2781,Good,66.66666667,6,9,1.019722222,GT Bank,33,32.5,Permanent,Other,0,5,45,9.055,1.006111111,365,284.5648148,0,1,0.666666667,9,30000,39000,60,7.0160357,5.5415813,Training
2782,Good,100,9,9,1.962777778,GT Bank,35,35.1,Unknown,Savings,0,5,45,9.980277778,1.108919753,365,273.75,0,1,1,9,30000,34500,30,3.6016789,6.4967288,Training
2783,Bad,55.55555556,5,9,1.018333333,Access Bank,36,35.1,Permanent,Savings,0,5,45,9.037777778,1.004197531,365,242.6574074,0,1,0.555555556,9,30000,34500,30,3.947865,7.4249657,Test
2784,Good,66.66666667,6,9,1.018888889,UBA,24,23.5,Permanent,Other,0,5,45,9.048611111,1.005401235,365,365,0,1,0.666666667,9,10000,13000,30,7.4454033,10.6004121,Validation
2785,Good,77.77777778,7,9,1.009722222,Diamond Bank,36,36,Permanent,Other,0,5,45,9.026944444,1.002993827,365,264.287037,0,1,0.777777778,9,30000,34500,30,3.1712198,6.4776321,Test
2786,Bad,55.55555556,5,9,1.02,Skye Bank,31,30.2,Self-Employed,Savings,0,5,45,9.040555556,1.004506173,365,282.9876543,0,1,0.555555556,9,30000,34500,30,3.9468802,7.390514,Test
2787,Good,66.66666667,6,9,1.005,GT Bank,31,30.6,ContractRetiredUnemployed,Other,0,5,45,9.028333333,1.003148148,365,263.8364198,0,1,0.666666667,9,30000,34500,30,7.4761737,9.0535557,Test
2788,Good,33.33333333,3,9,1.019722222,GT Bank,26,25.3,Self-Employed,Other,0,5,45,9.041111111,1.004567901,365,354.8611111,0,1,0.333333333,9,10000,11500,15,3.2956223,6.6093748,Training
2789,Good,44.44444444,4,9,1.004444444,Access Bank,45,44.2,Self-Employed,Other,0,5,45,9.023611111,1.002623457,365,279.1574074,0,1,0.444444444,9,30000,34500,30,3.3033117,6.481405,Validation
2790,Good,100,9,9,1.009722222,Standard Chartered,29,28.9,Permanent,Other,0,5,45,9.030555556,1.003395062,365,250.7685185,0,1,1,9,30000,33000,30,7.3814717,9.170555,Training
2791,Good,100,9,9,9.176944444,GT Bank,41,40.7,Permanent,Other,0,5,45,17.21166667,1.912407407,365,266.0895062,0,1,1,9,10000,10750,15,3.3780749,6.5548247,Test
2792,Good,100,9,9,1.019722222,GT Bank,37,37,Permanent,Other,0,5,45,9.037777778,1.004197531,365,219.9012346,0,1,1,9,40000,44000,30,7.3932614,9.0749237,Validation
2793,Bad,66.66666667,6,9,1.018888889,UBA,23,22.2,Student,Savings,0,5,45,9.040277778,1.004475309,365,222.3796296,0,1,0.666666667,9,40000,48000,60,6.9284317,4.8876317,Test
2794,Good,66.66666667,6,9,1.018611111,GT Bank,26,25.7,Permanent,Other,0,5,45,9.034722222,1.003858025,365,254.5987654,0,1,0.666666667,9,35000,38500,30,3.3746529,6.5326003,Test
2795,Bad,55.55555556,5,9,1.003611111,GT Bank,28,27.7,Self-Employed,Other,0,5,45,9.021388889,1.002376543,365,258.654321,0,1,0.555555556,9,30000,34500,30,7.3592521,9.0401384,Test
2796,Good,55.55555556,5,9,1.004166667,EcoBank,32,31.9,Permanent,Other,0,5,45,9.023055556,1.002561728,365,219.4506173,0,1,0.555555556,9,40000,48000,60,3.8373823,7.3992191,Validation
2797,Good,44.44444444,4,9,1.019722222,Zenith Bank,34,33.9,Permanent,Other,0,5,45,9.053611111,1.00595679,365,294.7037037,0,1,0.444444444,9,30000,34500,30,3.4555441,6.4494246,Validation
2798,Bad,77.77777778,7,9,1.020277778,GT Bank,25,25,Permanent,Other,0,5,45,9.050833333,1.005648148,365,220.5771605,0,1,0.777777778,9,40000,48000,60,4.6184045,8.4870216,Validation
2799,Good,55.55555556,5,9,1.332777778,Stanbic IBTC,39,38.6,Permanent,Other,0,5,45,9.351666667,1.039074074,365,292.4506173,0,1,0.555555556,9,15000,17250,30,3.3791383,6.619437,Training
2800,Good,66.66666667,6,9,1.007777778,EcoBank,23,22.8,Student,Savings,0,5,45,9.029722222,1.003302469,365,250.5432099,0,1,0.666666667,9,30000,36000,60,3.0787527,6.6020877,Validation
2801,Good,100,9,9,1.005277778,GT Bank,31,30.5,Permanent,Other,0,5,45,9.024444444,1.002716049,365,252.7962963,0,1,1,9,40000,44000,30,7.4579127,9.0765736,Training
2802,Good,60,6,10,1.006111111,Access Bank,30,29.7,Permanent,Other,0,5.5,55,10.03083333,1.003083333,365,315.1166667,0,1,0.6,10,20000,24500,30,3.4866076,6.6220801,Test
2803,Good,70,7,10,1.005833333,GT Bank,45,44.9,Self-Employed,Other,0,5.5,55,10.03083333,1.003083333,365,346.75,0,1,0.7,10,20000,24500,30,3.5150748,6.4287105,Training
2804,Good,90,9,10,1.019166667,GT Bank,28,27.7,Self-Employed,Other,0,5.5,55,10.04444444,1.004444444,365,212.9166667,0,1,0.9,10,40000,48000,60,3.6083256,6.4817141,Training
2805,Good,70,7,10,1.005555556,FCMB,29,28.6,Permanent,Other,0,5.5,55,10.02638889,1.002638889,365,301.125,0,1,0.7,10,30000,39000,60,4.8338633,7.0627433,Training
2806,Good,90,9,10,1.020833333,GT Bank,39,38.8,Self-Employed,Other,0,5.5,55,10.04361111,1.004361111,365,234.8166667,0,1,0.9,10,30000,33000,30,3.357834,6.544882,Training
2807,Bad,70,7,10,1.018611111,UBA,22,21.4,Student,Savings,0,5.5,55,10.04083333,1.004083333,365,240.9,0,1,0.7,10,30000,33000,30,6.9856483,4.7952117,Validation
2808,Good,60,6,10,1.006388889,GT Bank,28,27.6,Self-Employed,Other,0,5.5,55,10.03055556,1.003055556,365,211.9027778,0,1,0.6,10,40000,44000,30,3.3695966,6.5299358,Training
2809,Bad,50,5,10,1.005833333,First Bank,31,30.9,Permanent,Savings,0,5.5,55,10.02833333,1.002833333,365,276.1833333,0,1,0.5,10,30000,34500,30,3.3362157,6.492549,Training
2810,Good,60,6,10,1.008611111,GT Bank,30,29.3,Self-Employed,Savings,0,5.5,55,10.03083333,1.003083333,365,258.3388889,0,1,0.6,10,25000,27500,30,7.499299,5.5086909,Validation
2811,Good,80,8,10,1.003611111,Diamond Bank,31,31,Permanent,Savings,0,5.5,55,10.02083333,1.002083333,365,251.0388889,0,1,0.8,10,30000,34500,30,7.8876376,8.8351164,Test
2812,Good,40,4,10,1.993888889,EcoBank,42,41.5,Self-Employed,Other,0,5.5,55,11.05416667,1.105416667,365,232.3833333,0,1,0.4,10,30000,39000,60,7.1125429,4.9024769,Training
2813,Good,70,7,10,1.018333333,First Bank,30,29.5,Unknown,Savings,0,5.5,55,10.03944444,1.003944444,365,251.4444444,0,1,0.7,10,30000,34500,30,6.1780556,5.4257996,Validation
2814,Good,90,9,10,1.006666667,GT Bank,32,31.3,Permanent,Savings,0,5.5,55,10.02916667,1.002916667,365,259.5555556,0,1,0.9,10,20000,21500,15,3.33968,6.6610544,Training
2815,Good,80,8,10,1.018888889,Access Bank,39,39.1,Permanent,Other,0,5.5,55,10.04333333,1.004333333,365,251.4444444,0,1,0.8,10,30000,34500,30,3.9124778,6.8164796,Test
2816,Good,100,10,10,1.003888889,EcoBank,37,36.3,Self-Employed,Other,0,5.5,55,10.02555556,1.002555556,365,215.1472222,0,1,1,10,40000,48000,60,3.3740071,6.6215198,Validation
2817,Good,90,9,10,1.019722222,Stanbic IBTC,38,37.8,Permanent,Savings,0,5.5,55,10.05833333,1.005833333,365,236.4388889,0,1,0.9,10,30000,34500,30,3.3331366,6.5841631,Validation
2818,Good,90,9,10,1.018611111,Stanbic IBTC,34,33.3,Self-Employed,Other,0,5.5,55,10.0425,1.00425,365,259.5555556,0,1,0.9,10,40000,44000,30,3.2671872,6.535816,Validation
2819,Good,90,9,10,1.019444444,GT Bank,43,42.3,Self-Employed,Other,0,5.5,55,10.04611111,1.004611111,365,251.4444444,0,1,0.9,10,30000,34500,30,3.2758098,6.5708486,Validation
2820,Good,100,10,10,1.018611111,GT Bank,36,35.6,Unknown,Savings,0,5.5,55,10.03583333,1.003583333,365,251.4444444,0,1,1,10,30000,34500,30,3.3767218,7.1726462,Test
2821,Good,70,7,10,1.020277778,Access Bank,27,26.8,Permanent,Other,0,5.5,55,10.04138889,1.004138889,365,260.5694444,0,1,0.7,10,15000,16687.5,15,7.493763,9.0370751,Training
2822,Good,80,8,10,1.018333333,Zenith Bank,22,21.9,Permanent,Other,0,5.5,55,10.04333333,1.004333333,365,245.3611111,0,1,0.8,10,40000,44000,30,3.4310048,6.4533193,Test
2823,Good,80,8,10,1.003888889,Access Bank,29,28.5,Permanent,Other,0,5.5,55,10.02777778,1.002777778,365,245.3611111,0,1,0.8,10,30000,36000,60,3.3777583,6.4993351,Training
2824,Bad,70,7,10,1.018333333,Stanbic IBTC,34,33.8,Permanent,Savings,0,5.5,55,10.04416667,1.004416667,365,239.2777778,0,1,0.7,10,30000,39000,60,3.5057627,6.4316262,Training
2825,Bad,70,7,10,1.01,First Bank,42,41.1,Permanent,Savings,0,5.5,55,10.03583333,1.003583333,365,213.525,0,1,0.7,10,40000,48000,60,3.3617119,6.5076565,Test
2826,Bad,60,6,10,1.005555556,Zenith Bank,33,32.2,Self-Employed,Other,0,5.5,55,10.02861111,1.002861111,365,305.9916667,0,1,0.6,10,30000,34500,30,6.7014481,6.2125716,Test
2827,Good,100,10,10,1.005555556,Access Bank,31,30.7,Self-Employed,Other,0,5.5,55,10.02972222,1.002972222,365,210.6861111,0,1,1,10,40000,48000,60,7.0572978,4.8284355,Validation
2828,Good,90,9,10,1.018333333,EcoBank,32,31.8,Permanent,Savings,0,5.5,55,10.04305556,1.004305556,365,288.35,0,1,0.9,10,30000,34500,30,6.9835007,4.8099638,Validation
2829,Good,50,5,10,1.018888889,Skye Bank,33,32.2,Permanent,Other,0,5.5,55,10.04277778,1.004277778,365,278.8194444,0,1,0.5,10,10000,13000,30,3.4271583,6.4358009,Test
2830,Bad,30,3,10,1.006944444,EcoBank,36,35.8,Permanent,Savings,0,5.5,55,10.02916667,1.002916667,365,333.3666667,0,1,0.3,10,20000,24500,30,3.4011087,6.5320555,Test
2831,Good,90,9,10,1.005277778,GT Bank,32,31.2,Permanent,Other,0,5.5,55,10.03194444,1.003194444,365,235.2222222,0,1,0.9,10,40000,48000,60,7.344564,8.9569917,Test
2832,Good,100,10,10,1.019444444,FCMB,33,32.8,Permanent,Savings,0,5.5,55,10.05611111,1.005611111,365,251.4444444,0,1,1,10,30000,34500,30,8.8905635,9.9138204,Validation
2833,Good,70,7,10,1.019722222,Zenith Bank,28,27.8,Permanent,Other,0,5.5,55,10.04472222,1.004472222,365,243.9416667,0,1,0.7,10,40000,48000,60,5.6068662,6.4079765,Test
2834,Good,90,9,10,1.019722222,FCMB,38,37.4,Permanent,Other,0,5.5,55,10.04583333,1.004583333,365,270.1,0,1,0.9,10,30000,34500,30,5.1889972,7.2826919,Training
2835,Good,60,6,10,1.018611111,UBA,28,27.3,Permanent,Other,0,5.5,55,10.0425,1.00425,365,296.6638889,0,1,0.6,10,30000,39000,60,3.9114958,7.4166268,Training
2836,Good,90,9,10,1.019722222,GT Bank,31,30.7,Permanent,Savings,0,5.5,55,10.03833333,1.003833333,365,254.2833333,0,1,0.9,10,40000,44000,30,8.5635927,12.0198893,Test
2837,Good,80,8,10,1.018611111,Access Bank,24,23.9,Permanent,Savings,0,5.5,55,10.03722222,1.003722222,365,272.3305556,0,1,0.8,10,15000,16125,15,7.9036289,5.0289709,Validation
2838,Good,100,10,10,1.005,GT Bank,35,35,Permanent,Savings,0,5.5,55,10.02277778,1.002277778,365,260.1638889,0,1,1,10,25000,28750,30,3.4455849,6.4534188,Test
2839,Good,90,9,10,1.018333333,Zenith Bank,41,40.5,Permanent,Other,0,5.5,55,10.04222222,1.004222222,365,292.6083333,0,1,0.9,10,30000,39000,60,3.2770675,6.4437076,Training
2840,Good,80,8,10,1.019722222,Wema Bank,30,29.5,Permanent,Savings,0,5.5,55,10.04111111,1.004111111,365,241.3055556,0,1,0.8,10,40000,44000,30,3.3895509,7.1418952,Training
2841,Good,90,9,10,1.020555556,Diamond Bank,31,30.5,Permanent,Other,0,5.5,55,10.06138889,1.006138889,365,228.7333333,0,1,0.9,10,40000,44000,30,100.0778949,71.22806939,Test
2842,Good,90,9,10,1.014444444,Access Bank,51,50,Permanent,Other,0,5.5,55,10.04027778,1.004027778,365,219.2027778,0,1,0.9,10,40000,48000,60,3.4161038,6.4286121,Training
2843,Good,60,6,10,1.018611111,Wema Bank,26,25.6,Permanent,Savings,0,5.5,55,10.04416667,1.004416667,365,271.5194444,0,1,0.6,10,20000,23000,30,3.8905106,7.4203426,Training
2844,Good,90,9,10,1.005555556,GT Bank,27,26.6,Student,Other,0,5.5,55,10.02888889,1.002888889,365,222.65,0,1,0.9,10,30000,39000,60,3.3768682,6.5310263,Test
2845,Good,80,8,10,1.018611111,GT Bank,28,27.6,Permanent,Savings,0,5.5,55,10.04083333,1.004083333,365,315.1166667,0,1,0.8,10,30000,34500,30,3.289814,6.6711956,Validation
2846,Good,100,10,10,1.018333333,GT Bank,24,23.2,ContractRetiredUnemployed,Other,0,5.5,55,10.04,1.004,365,221.6361111,0,1,1,10,25000,27500,30,3.3756652,6.6036358,Training
2847,Good,50,5,10,1.020555556,Diamond Bank,28,27.8,Permanent,Other,0,5.5,55,10.07722222,1.007722222,365,365,0,1,0.5,10,10000,13000,30,3.3491245,6.4435749,Test
2848,Bad,10,1,10,1.018888889,Zenith Bank,41,41,Permanent,Savings,0,5.5,55,10.04444444,1.004444444,365,365,0,1,0.1,10,10000,11500,15,7.4100712,10.4378213,Test
2849,Good,50,5,10,6.091111111,GT Bank,39,38.7,Permanent,Other,0,5.5,55,15.25055556,1.525055556,365,255.9055556,0,1,0.5,10,20000,23000,30,7.4110533,9.2174082,Training
