customerid,systemloanid,loannumber,approveddate,creationdate,DurApproval,loanamount,totaldue,termdays,termdays 2,Interestrate,referral,good_bad_flag of perf-trainperf,birthdate,AgeAtTimeofLoan,bank_account_type,bank_account_type_recode,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,employment_status_clients_Risk,employment_status_clients_Risk 2,level_of_education_clients,level_of_education_clients_Risk,level_of_education_clients 2,DemoCreditRating,Validation,AgeAtTimeofLoan Groups 2_25thPctile,DurApproval Groups,loanamount Groups
8a858fbd59978ae4015998515de038de,301792874,1,2017/01/13 4:20:11.000000 PM,2017/01/13 3:20:01.000000 PM,60.166666667,10000,13000,30,Norm,365,No,Good,1980/03/26 12:00:00.000000 AM,37,Savings,Savings,3.3591922,6.5448938,Fidelity Bank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a858fbf5b3a0b46015b3a7f3adc423f,301855412,1,2017/04/04 9:50:54.000000 PM,2017/04/04 8:50:34.000000 PM,60.333333333,10000,11500,15,Short,365,No,Good,1986/11/25 12:00:00.000000 AM,30,Savings,Savings,3.4915983,6.6001183,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858fbf5b3a0b46015b3a75f2633e33,301873951,1,2017/04/19 10:37:08.000000 PM,2017/04/19 9:36:52.000000 PM,60.266666667,10000,11500,15,Short,365,No,Bad,1981/11/22 12:00:00.000000 AM,35,Savings,Savings,3.328901,6.6979267,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,60.23 - 61.13,Norm
8a858fbf5b3a0b46015b3af60d0e64b1,301855514,1,2017/04/04 11:08:49.000000 PM,2017/04/04 10:08:38.000000 PM,60.183333333,10000,11500,15,Short,365,No,Good,1988/11/17 12:00:00.000000 AM,28,Savings,Savings,3.5772476,7.9924999,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.17 - 60.23,Norm
8a858fbf5b3a0b46015b3b03ff5567df,301855530,1,2017/04/04 11:29:23.000000 PM,2017/04/04 10:29:10.000000 PM,60.216666667,10000,11500,15,Short,365,No,Bad,1986/04/07 12:00:00.000000 AM,31,Savings,Savings,3.2604495,6.6896993,First Bank,Unknown,High,3,,High,3,9,Validation,28 - 32,60.17 - 60.23,Norm
8a858fbf5b3a0b46015b3b145cf86aba,301964680,1,2017/07/05 11:39:05.000000 AM,2017/07/05 10:38:58.000000 AM,60.116666667,10000,11500,15,Short,365,No,Good,1992/07/30 12:00:00.000000 AM,25,Savings,Savings,3.2751027,6.470239,Access Bank,Unknown,High,3,,High,3,9,Training,Low - 28,Low - 60.17,Norm
8a858fbf5b3a0b46015b3b423a5c7167,301885288,1,2017/04/30 5:36:46.000000 PM,2017/04/30 4:36:38.000000 PM,60.133333333,10000,13000,30,Norm,365,No,Good,1990/02/13 12:00:00.000000 AM,27,Savings,Savings,7.0662852,8.9528893,EcoBank,Permanent,Low,1,,High,3,3,Training,Low - 28,Low - 60.17,Norm
8a858fbf5b3a0b46015b3d3cf15c02dc,301916787,1,2017/05/23 11:29:58.000000 PM,2017/05/23 10:28:49.000000 PM,61.15,10000,11500,15,Short,365,No,Good,1980/04/23 12:00:00.000000 AM,37,Savings,Savings,7.379851,9.170883,First Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,61.13 - High,Norm
8a858fbf5b3a0b46015b3d5e8fae2a65,301860245,1,2017/04/08 9:06:34.000000 AM,2017/04/08 8:06:21.000000 AM,60.216666667,10000,11500,15,Short,365,No,Good,1983/01/09 12:00:00.000000 AM,34,Savings,Savings,3.3776402,6.5494327,First Bank,Unknown,High,3,,High,3,9,Validation,32 - 36,60.17 - 60.23,Norm
8a858fc05bf7e886015bf849089f3f7c,301912838,1,2017/05/18 5:24:07.000000 PM,2017/05/18 4:22:59.000000 PM,61.133333333,10000,13000,30,Norm,365,No,Bad,1982/03/21 12:00:00.000000 AM,35,Savings,Savings,5.6108072,6.2953705,GT Bank,Unknown,High,3,,High,3,9,Validation,32 - 36,60.23 - 61.13,Norm
8a858fc15b68ba6a015b6b094b622d76,301867963,1,2017/04/14 9:00:44.000000 AM,2017/04/14 6:43:54.000000 AM,136.83333333,10000,11500,15,Short,365,Yes,Bad,1983/12/12 12:00:00.000000 AM,33,Savings,Savings,3.7957453,6.4710447,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,61.13 - High,Norm
8a858fc15b68ba6a015b6bb340945999,301868163,1,2017/04/14 10:46:54.000000 AM,2017/04/14 9:46:41.000000 AM,60.216666667,10000,11500,15,Short,365,Yes,Bad,1974/02/24 12:00:00.000000 AM,43,Savings,Savings,4.0234122,7.3797225,Sterling Bank,Unknown,High,3,,High,3,9,Validation,36 - High,60.17 - 60.23,Norm
8a858fc15b68ba6a015b6cdb644f7cea,301876120,1,2017/04/21 5:53:13.000000 PM,2017/04/21 4:52:59.000000 PM,60.233333333,10000,11500,15,Short,365,No,Good,1987/10/19 12:00:00.000000 AM,30,Savings,Savings,3.919065,7.4504307,GT Bank,Unknown,High,3,,High,3,9,Training,28 - 32,60.17 - 60.23,Norm
8a858fc15b68ba6a015b7fa8a4f61664,301871675,1,2017/04/18 7:18:59.000000 AM,2017/04/18 6:18:49.000000 AM,60.166666667,10000,11500,15,Short,365,No,Good,1984/11/11 12:00:00.000000 AM,32,Savings,Savings,3.5690906,6.628831,Diamond Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,Low - 60.17,Norm
8a858fc15b68ba6a015b7765e93d54fa,301870313,1,2017/04/16 5:03:43.000000 PM,2017/04/16 4:03:33.000000 PM,60.166666667,10000,13000,30,Norm,365,No,Good,1978/03/22 12:00:00.000000 AM,39,Savings,Savings,3.3900772,6.5947467,Zenith Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a858fc15b68ba6a015b70342bb3348f,301908601,1,2017/05/15 9:51:33.000000 PM,2017/05/15 8:50:25.000000 PM,61.133333333,10000,13000,30,Norm,365,No,Good,1992/05/09 12:00:00.000000 AM,25,Savings,Savings,6.9287965,4.8861779,UBA,Permanent,Low,1,,High,3,3,Test,Low - 28,60.23 - 61.13,Norm
8a858fc15b68ba6a015b71108e115250,301869245,1,2017/04/15 11:21:11.000000 AM,2017/04/15 10:20:59.000000 AM,60.2,10000,13000,30,Norm,365,No,Good,1982/05/30 12:00:00.000000 AM,35,Savings,Savings,3.3941773,6.7267188,Skye Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.17 - 60.23,Norm
8a858fc15cd06c32015cd1ed477b4cb7,301948472,1,2017/06/23 12:00:10.000000 AM,2017/06/22 10:59:01.000000 PM,61.15,10000,13000,30,Norm,365,No,Good,1974/06/12 12:00:00.000000 AM,43,Savings,Savings,8.8755781,9.9286089,Zenith Bank,Unknown,High,3,,High,3,9,Validation,36 - High,61.13 - High,Norm
8a858fc15cd06c32015cd4ba6b1d711b,301949155,1,2017/06/23 1:33:19.000000 PM,2017/06/23 12:32:10.000000 PM,61.15,10000,13000,30,Norm,365,No,Good,1972/08/14 12:00:00.000000 AM,45,Savings,Savings,3.6342388,6.7878194,Skye Bank,Permanent,Low,1,,High,3,3,Test,36 - High,61.13 - High,Norm
8a858fc15cd06c32015cd429b6951f35,301960000,1,2017/07/02 2:47:50.000000 PM,2017/07/02 1:46:40.000000 PM,61.166666667,10000,11500,15,Short,365,No,Good,1986/03/09 12:00:00.000000 AM,31,Savings,Savings,3.2266053,6.6042239,First Bank,Unknown,High,3,,High,3,9,Test,28 - 32,61.13 - High,Norm
8a858fc25baeeeff015baf446e843009,301882291,1,2017/04/27 2:00:40.000000 PM,2017/04/27 12:22:44.000000 PM,97.933333333,10000,11500,15,Short,365,No,Good,1981/09/29 12:00:00.000000 AM,36,Current,Other,6.2699587,4.918464,GT Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,61.13 - High,Norm
8a858fc25baeeeff015baf4220f02edb,301890224,1,2017/05/04 7:59:49.000000 PM,2017/05/04 6:59:35.000000 PM,60.233333333,10000,13000,30,Norm,365,Yes,Bad,1993/07/04 12:00:00.000000 AM,24,Savings,Savings,3.4913246,7.0223204,UBA,Permanent,Low,1,,High,3,3,Test,Low - 28,60.17 - 60.23,Norm
8a858fc25baeeeff015baf5022dc3611,301882286,1,2017/04/27 2:00:33.000000 PM,2017/04/27 12:18:06.000000 PM,102.45,10000,13000,30,Norm,365,No,Good,1977/08/25 12:00:00.000000 AM,40,Savings,Savings,5.8025904,5.5551241,Zenith Bank,Permanent,Low,1,,High,3,3,Training,36 - High,61.13 - High,Norm
8a858fc25bafabdc015bafed7f6021fa,301963879,1,2017/07/04 9:00:55.000000 PM,2017/07/04 7:32:30.000000 PM,88.416666667,10000,13000,30,Norm,365,Yes,Good,1978/05/23 12:00:00.000000 AM,39,Savings,Savings,3.330265,7.1189833,GT Bank,Unknown,High,3,,High,3,9,Training,36 - High,61.13 - High,Norm
8a858fc25bafabdc015bb0f4d7906643,301882800,1,2017/04/27 9:45:04.000000 PM,2017/04/27 8:44:47.000000 PM,60.283333333,10000,13000,30,Norm,365,No,Bad,1984/04/24 12:00:00.000000 AM,33,Savings,Savings,7.5634876,8.9140031,Zenith Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.23 - 61.13,Norm
8a858fc25bafabdc015bb47fda0323e5,301883418,1,2017/04/28 1:39:02.000000 PM,2017/04/28 12:38:50.000000 PM,60.2,10000,13000,30,Norm,365,No,Bad,1976/04/13 12:00:00.000000 AM,41,Savings,Savings,3.48119,6.4427279,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858fc25c172499015c17f4bce4345a,301912951,1,2017/05/18 7:55:41.000000 PM,2017/05/18 6:54:33.000000 PM,61.133333333,10000,13000,30,Norm,365,Yes,Good,1993/01/23 12:00:00.000000 AM,24,Savings,Savings,5.7852402,5.5091928,Diamond Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,60.23 - 61.13,Norm
8a858fc35b347bd4015b348a42791649,301853404,1,2017/04/03 5:14:51.000000 PM,2017/04/03 4:14:38.000000 PM,60.216666667,10000,11500,15,Short,365,No,Bad,1977/05/04 12:00:00.000000 AM,40,Savings,Savings,5.2146929,7.2519593,GT Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.17 - 60.23,Norm
8a858fc45c5f93be015c5fd6a7c91478,301923325,1,2017/05/31 8:25:37.000000 PM,2017/05/31 7:25:18.000000 PM,60.316666667,10000,11500,15,Short,365,No,Good,1985/08/28 12:00:00.000000 AM,32,Savings,Savings,3.3387383,6.5108886,Access Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.23 - 61.13,Norm
8a858fc45c5f93be015c5fe9b3bc18d4,301980525,1,2017/07/16 4:05:56.000000 PM,2017/07/16 3:04:43.000000 PM,61.216666667,10000,13000,30,Norm,365,No,Good,1985/10/10 12:00:00.000000 AM,32,Current,Other,3.5080843,6.5919362,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a858fc45c5f93be015c61e0e5e55e38,301941847,1,2017/06/17 11:06:21.000000 AM,2017/06/17 10:06:14.000000 AM,60.116666667,10000,11500,15,Short,365,No,Good,1986/02/16 12:00:00.000000 AM,31,Savings,Savings,3.3534826,6.6510071,GT Bank,Unknown,High,3,,High,3,9,Training,28 - 32,Low - 60.17,Norm
8a858fc45c5f93be015c6082c1cc4404,301923431,1,2017/05/31 11:23:50.000000 PM,2017/05/31 10:23:33.000000 PM,60.283333333,10000,13000,30,Norm,365,No,Good,1984/07/15 12:00:00.000000 AM,33,Savings,Savings,3.4873777,6.6047136,First Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.23 - 61.13,Norm
8a858fc45c21da6f015c2ab17a494dbe,301914738,1,2017/05/21 12:20:40.000000 PM,2017/05/21 11:19:32.000000 AM,61.133333333,10000,13000,30,Norm,365,No,Good,1990/07/17 12:00:00.000000 AM,27,Savings,Savings,3.541265,6.5484055,Access Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.23 - 61.13,Norm
8a858fc45c21da6f015c24e1eefc34ac,301914077,1,2017/05/20 10:11:21.000000 AM,2017/05/20 9:10:14.000000 AM,61.116666667,10000,11500,15,Short,365,Yes,Bad,1976/07/26 12:00:00.000000 AM,41,Savings,Savings,3.2915333,6.5847393,UBA,Unknown,High,3,,High,3,9,Validation,36 - High,60.23 - 61.13,Norm
8a858fc45c21da6f015c26afed6d0c03,301914376,1,2017/05/20 6:20:44.000000 PM,2017/05/20 5:19:35.000000 PM,61.15,10000,13000,30,Norm,365,No,Good,1968/02/10 12:00:00.000000 AM,49,Current,Other,3.3507089,6.5790486,Diamond Bank,Permanent,Low,1,,High,3,3,Test,36 - High,61.13 - High,Norm
8a858fc45c21da6f015c31f01ed74654,301915865,1,2017/05/22 10:24:41.000000 PM,2017/05/22 9:23:33.000000 PM,61.133333333,10000,13000,30,Norm,365,Yes,Bad,1983/01/23 12:00:00.000000 AM,34,Savings,Savings,3.4988704,6.6157686,FCMB,Permanent,Low,1,,High,3,3,Training,32 - 36,60.23 - 61.13,Norm
8a858fc45c21da6f015c33c76537691b,301936905,1,2017/06/13 9:15:57.000000 AM,2017/06/13 8:15:48.000000 AM,60.15,10000,13000,30,Norm,365,No,Bad,1984/07/04 12:00:00.000000 AM,33,Savings,Savings,12.04416,9.4550457,Fidelity Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a858fc45c21da6f015c2792e305241e,301914490,1,2017/05/20 9:55:50.000000 PM,2017/05/20 8:54:42.000000 PM,61.133333333,10000,11500,15,Short,365,No,Good,1988/03/24 12:00:00.000000 AM,29,Savings,Savings,3.3603867,6.5792033,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.23 - 61.13,Norm
8a858fc45c21da6f015c341888b47c64,301916024,1,2017/05/23 8:07:46.000000 AM,2017/05/23 7:06:38.000000 AM,61.133333333,10000,11500,15,Short,365,No,Bad,1986/11/11 12:00:00.000000 AM,31,Savings,Savings,3.8890286,7.3994797,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.23 - 61.13,Norm
8a858fc45d4233f2015d46edcac71b83,301979419,1,2017/07/15 5:09:29.000000 PM,2017/07/15 4:08:20.000000 PM,61.15,10000,13000,30,Norm,365,No,Bad,1984/02/19 12:00:00.000000 AM,33,Savings,Savings,3.227413,6.6985546,GT Bank,Unknown,High,3,,High,3,9,Test,32 - 36,61.13 - High,Norm
8a858fc55b00e79e015b022a1350012b,301966720,1,2017/07/06 3:59:24.000000 PM,2017/07/06 2:59:16.000000 PM,60.133333333,10000,13000,30,Norm,365,No,Good,1985/04/14 12:00:00.000000 AM,32,Savings,Savings,3.3189333,6.4450743,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a858fc55b00e79e015b055959ee5e97,301846338,1,2017/03/25 1:22:25.000000 PM,2017/03/25 12:22:14.000000 PM,60.183333333,10000,11500,15,Short,365,No,Good,1984/03/22 12:00:00.000000 AM,33,Savings,Savings,3.3547229,6.6483286,GT Bank,Unknown,High,3,,High,3,9,Validation,32 - 36,60.17 - 60.23,Norm
8a858fc55b2fde30015b30c9256b43fd,301852878,1,2017/04/03 8:22:14.000000 AM,2017/04/03 7:22:03.000000 AM,60.183333333,10000,13000,30,Norm,365,No,Good,1988/01/28 12:00:00.000000 AM,29,Savings,Savings,5.6451006,5.9270242,Access Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.17 - 60.23,Norm
8a858fc55b2fde30015b32b1b8a7763c,301863058,1,2017/04/10 4:31:33.000000 PM,2017/04/10 3:31:22.000000 PM,60.183333333,10000,13000,30,Norm,365,No,Good,1986/01/06 12:00:00.000000 AM,31,Savings,Savings,7.0553898,8.9352973,First Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.17 - 60.23,Norm
8a858fc55b2548dd015b2bce81b84c30,301884641,1,2017/04/29 6:34:57.000000 PM,2017/04/29 5:34:46.000000 PM,60.183333333,10000,13000,30,Norm,365,No,Good,1990/03/27 12:00:00.000000 AM,27,Savings,Savings,7.4444594,8.985174,Wema Bank,Unknown,High,3,,High,3,9,Validation,Low - 28,60.17 - 60.23,Norm
8a858fc55b2548dd015b2e9cd6857beb,301862842,1,2017/04/10 3:21:55.000000 PM,2017/04/10 2:21:41.000000 PM,60.233333333,10000,11500,15,Short,365,No,Good,1987/12/25 12:00:00.000000 AM,29,Savings,Savings,5.2295528,7.1868282,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.17 - 60.23,Norm
8a858fc55b2548dd015b2fd12423240e,301856574,1,2017/04/05 3:56:08.000000 PM,2017/04/05 2:55:54.000000 PM,60.233333333,10000,13000,30,Norm,365,No,Good,1984/11/09 12:00:00.000000 AM,32,Savings,Savings,3.3366178,7.1329891,GT Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.17 - 60.23,Norm
8a858fc55b2548dd015b28d40a9876fe,301851710,1,2017/04/01 10:35:09.000000 AM,2017/04/01 9:34:58.000000 AM,60.183333333,10000,13000,30,Norm,365,No,Good,1989/01/15 12:00:00.000000 AM,28,Savings,Savings,3.3594054,6.605609,Zenith Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.17 - 60.23,Norm
8a858fc55b2548dd015b286e452c678c,301851660,1,2017/04/01 9:23:39.000000 AM,2017/04/01 8:23:27.000000 AM,60.2,10000,13000,30,Norm,365,No,Good,1992/03/03 12:00:00.000000 AM,25,Savings,Savings,3.3582571,6.6069587,UBA,Permanent,Low,1,,High,3,3,Training,Low - 28,60.17 - 60.23,Norm
8a858fc55b672960015b672de67d0409,301874887,1,2017/04/20 6:24:22.000000 PM,2017/04/20 5:24:15.000000 PM,60.116666667,10000,13000,30,Norm,365,Yes,Bad,1973/05/27 12:00:00.000000 AM,44,Savings,Savings,3.3989733,6.51918,Access Bank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a858fc55bf27347015bf2a538491b80,301899562,1,2017/05/10 3:37:31.000000 PM,2017/05/10 2:37:20.000000 PM,60.183333333,10000,11500,15,Short,365,No,Good,1981/08/07 12:00:00.000000 AM,36,Savings,Savings,3.4828186,6.4330459,Zenith Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.17 - 60.23,Norm
8a858fc55d5b019b015d5b1a5eb20dec,301985868,1,2017/07/19 3:07:21.000000 PM,2017/07/19 2:05:33.000000 PM,61.8,10000,11500,15,Short,365,No,Good,1986/08/16 12:00:00.000000 AM,31,Savings,Savings,13.1246372,11.8218193,GT Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,61.13 - High,Norm
8a858fc65c7e0e55015c7e2d1b3e10f1,301931813,1,2017/06/08 6:44:17.000000 PM,2017/06/08 5:43:09.000000 PM,61.133333333,10000,13000,30,Norm,365,No,Good,1990/04/11 12:00:00.000000 AM,27,Savings,Savings,7.4139709,9.1152283,GT Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.23 - 61.13,Norm
8a858fc65c7e0e55015c7e18140c0551,301931067,1,2017/06/08 10:06:09.000000 AM,2017/06/08 9:04:59.000000 AM,61.166666667,10000,11500,15,Short,365,No,Good,1981/09/19 12:00:00.000000 AM,36,Savings,Savings,7.4474317,10.4460615,First Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,61.13 - High,Norm
8a858fc65c7e0e55015c7f71c0ec64e0,301929421,1,2017/06/06 11:17:29.000000 PM,2017/06/06 10:17:14.000000 PM,60.25,10000,13000,30,Norm,365,No,Bad,1982/03/05 12:00:00.000000 AM,35,Savings,Savings,3.5150346,6.4477839,Access Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.23 - 61.13,Norm
8a858fc65cf978f4015cf97cee3a02ce,301960158,1,2017/07/02 5:50:14.000000 PM,2017/07/02 4:49:05.000000 PM,61.15,10000,11500,15,Short,365,Yes,Good,1982/07/01 12:00:00.000000 AM,35,Savings,Savings,7.0137495,4.8756624,GT Bank,Unknown,High,3,,High,3,9,Test,32 - 36,61.13 - High,Norm
8a858fc65cf978f4015cf98b8cc20d68,301959972,1,2017/07/02 2:21:30.000000 PM,2017/07/02 1:20:22.000000 PM,61.133333333,10000,11500,15,Short,365,No,Good,1983/12/14 12:00:00.000000 AM,34,Savings,Savings,3.8981503,7.3255704,GT Bank,Unknown,High,3,,High,3,9,Training,32 - 36,60.23 - 61.13,Norm
8a858fc75b90e6b5015b9acbaac827a2,301877672,1,2017/04/23 2:27:34.000000 PM,2017/04/23 1:27:19.000000 PM,60.25,10000,13000,30,Norm,365,No,Bad,1984/10/25 12:00:00.000000 AM,33,Savings,Savings,6.7436543,7.8023329,First Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,60.23 - 61.13,Norm
8a858fc75b90e6b5015b9b821b06328c,301904155,1,2017/05/12 10:15:26.000000 PM,2017/05/12 9:15:10.000000 PM,60.266666667,10000,11500,15,Short,365,No,Good,1978/10/23 12:00:00.000000 AM,39,Current,Other,7.3541878,5.1368405,Union Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858fc75cd62882015cdaf2f4311b3f,301959312,1,2017/07/01 7:03:10.000000 PM,2017/07/01 6:02:03.000000 PM,61.116666667,10000,11500,15,Short,365,No,Good,1975/10/27 12:00:00.000000 AM,42,Savings,Savings,7.4376073,9.0889352,GT Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.23 - 61.13,Norm
8a858fc75cd62882015cdb61263928d6,301972424,1,2017/07/11 6:18:28.000000 AM,2017/07/11 5:18:19.000000 AM,60.15,10000,11500,15,Short,365,No,Good,1973/06/16 12:00:00.000000 AM,44,Savings,Savings,3.3022282,6.6570162,GT Bank,Unknown,High,3,,High,3,9,Training,36 - High,Low - 60.17,Norm
8a858fc75cd62882015cdf944e017b50,301973876,1,2017/07/11 11:22:31.000000 PM,2017/07/11 10:21:22.000000 PM,61.15,10000,11500,15,Short,365,No,Good,1994/02/12 12:00:00.000000 AM,23,Savings,Savings,3.4179771,6.4411578,GT Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,61.13 - High,Norm
8a858fc75cd62882015ce3af160470f5,301953035,1,2017/06/27 8:14:03.000000 AM,2017/06/27 7:12:54.000000 AM,61.15,10000,13000,30,Norm,365,No,Good,1984/08/23 12:00:00.000000 AM,33,Savings,Savings,3.3865259,6.525006,Zenith Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,61.13 - High,Norm
8a858fc75cd62882015ce8c205ed5e94,301953276,1,2017/06/27 11:07:43.000000 AM,2017/06/27 10:06:33.000000 AM,61.166666667,10000,11500,15,Short,365,No,Good,1989/02/11 12:00:00.000000 AM,28,Savings,Savings,3.3758974,6.5255664,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,61.13 - High,Norm
8a858fc75cd62882015ce9fe176d7837,301953964,1,2017/06/27 9:33:51.000000 PM,2017/06/27 8:32:44.000000 PM,61.116666667,10000,13000,30,Norm,365,No,Good,1990/01/23 12:00:00.000000 AM,27,Savings,Savings,3.2666303,6.5771961,GT Bank,Student,High,3,,High,3,9,Training,Low - 28,60.23 - 61.13,Norm
8a858fc75cd62882015ce320d4b64f4d,301951939,1,2017/06/26 8:11:38.000000 AM,2017/06/26 7:10:28.000000 AM,61.166666667,10000,13000,30,Norm,365,No,Good,1975/03/12 12:00:00.000000 AM,42,Savings,Savings,5.7550617,5.5649883,Zenith Bank,Permanent,Low,1,,High,3,3,Training,36 - High,61.13 - High,Norm
8a858fc75cd62882015ce3990b726a9b,301968792,1,2017/07/08 5:05:31.000000 AM,2017/07/08 4:05:11.000000 AM,60.333333333,10000,11500,15,Short,365,No,Good,1983/06/19 12:00:00.000000 AM,34,Savings,Savings,3.3582277,6.6174485,Access Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,60.23 - 61.13,Norm
8a858fc75cd62882015cea7d48862701,301953873,1,2017/06/27 7:48:51.000000 PM,2017/06/27 6:47:42.000000 PM,61.15,10000,11500,15,Short,365,Yes,Good,1980/09/09 12:00:00.000000 AM,37,Savings,Savings,5.5999701,6.293171,GT Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,61.13 - High,Norm
8a858fc75cd62882015ceb58d8344b47,301953992,1,2017/06/27 10:13:03.000000 PM,2017/06/27 9:11:55.000000 PM,61.133333333,10000,13000,30,Norm,365,No,Good,1982/06/29 12:00:00.000000 AM,35,Savings,Savings,3.3737943,6.5338429,GT Bank,Unknown,High,3,,High,3,9,Validation,32 - 36,60.23 - 61.13,Norm
8a858fc95ce99dd6015ced741b3773dd,301954225,1,2017/06/28 8:07:36.000000 AM,2017/06/28 7:06:27.000000 AM,61.15,10000,11500,15,Short,365,No,Good,1984/05/26 12:00:00.000000 AM,33,Savings,Savings,3.385035,6.4802509,Zenith Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,61.13 - High,Norm
8a858fc95ce99dd6015cee5236477069,301954609,1,2017/06/28 12:18:30.000000 PM,2017/06/28 11:17:21.000000 AM,61.15,10000,13000,30,Norm,365,No,Good,1980/12/23 12:00:00.000000 AM,37,Savings,Savings,3.3297523,6.4849162,Access Bank,Unknown,High,3,,High,3,9,Training,36 - High,61.13 - High,Norm
8a858fc159db69c40159dbabde1a2167,301803191,1,2017/01/26 6:41:03.000000 PM,2017/01/26 5:40:53.000000 PM,60.166666667,10000,11500,15,Short,365,No,Good,1984/02/12 12:00:00.000000 AM,33,Savings,Savings,3.3267724,6.4746465,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a858fc159db69c40159df5366b93d96,301866916,1,2017/04/13 10:26:59.000000 AM,2017/04/13 9:26:52.000000 AM,60.116666667,10000,11500,15,Short,365,No,Bad,1981/04/14 12:00:00.000000 AM,36,Savings,Savings,7.5668741,8.989981,First Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a858fc259d7378a0159d9505282320d,301805083,1,2017/01/28 2:51:03.000000 PM,2017/01/28 1:50:56.000000 PM,60.116666667,10000,11500,15,Short,365,No,Good,1987/09/15 12:00:00.000000 AM,29,Savings,Savings,8.491964,7.7137601,First Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,Low - 60.17,Norm
8a858fc559d611d40159d702990b0a8d,301803138,1,2017/01/26 5:42:03.000000 PM,2017/01/26 4:41:56.000000 PM,60.116666667,10000,11500,15,Short,365,No,Good,1991/02/14 12:00:00.000000 AM,26,Savings,Savings,3.8551,7.37335,Access Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,Low - 60.17,Norm
8a858fc959bc56c80159c034e75a05be,301954472,1,2017/06/28 11:02:21.000000 AM,2017/06/28 10:01:13.000000 AM,61.133333333,10000,11500,15,Short,365,No,Bad,1978/02/20 12:00:00.000000 AM,39,Savings,Savings,5.7616084,7.4446011,Skye Bank,Unknown,High,3,,High,3,9,Validation,36 - High,60.23 - 61.13,Norm
8a858fc959bc56c80159caf763b468fb,301877568,1,2017/04/23 11:32:57.000000 AM,2017/04/23 10:32:43.000000 AM,60.233333333,10000,13000,30,Norm,365,No,Good,1980/05/16 12:00:00.000000 AM,37,Savings,Savings,3.3422628,6.6401483,GT Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.17 - 60.23,Norm
8a858fc959cbd1500159cd3bbcf57a04,301808834,1,2017/02/02 8:38:10.000000 PM,2017/02/02 7:38:03.000000 PM,60.116666667,10000,11500,15,Short,365,No,Good,1988/04/01 12:00:00.000000 AM,29,Savings,Savings,3.5071279,6.6118494,Access Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,Low - 60.17,Norm
