customerid,systemloanid,loannumber,approveddate,creationdate,DurApproval,loanamount,totaldue,termdays,termdays 2,Interestrate,referral,good_bad_flag of perf-trainperf,birthdate,AgeAtTimeofLoan,bank_account_type,bank_account_type_recode,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,employment_status_clients_Risk,employment_status_clients_Risk 2,level_of_education_clients,level_of_education_clients_Risk,level_of_education_clients 2,DemoCreditRating,Validation,AgeAtTimeofLoan Groups 2_25thPctile,DurApproval Groups,loanamount Groups
8a8589c1545181f3015454b4cdd9002b,301614622,1,49:31.0,49:25.0,60.1,10000,11500,15,Short,365,No,Good,00:00.0,37,Savings,Savings,3.3349416,7.1170107,Diamond Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a8589c1545181f3015466b5659a4299,301615801,1,14:43.0,14:35.0,60.13333333,7000,9100,30,Norm,365,No,Good,00:00.0,33,Other,Other,4.5178112,7.7448213,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a8589c1545181f30154735d98f93955,301616366,1,41:47.0,41:36.0,60.18333333,10000,13000,30,Norm,365,No,Good,00:00.0,30,Other,Other,3.4662844,6.4321191,GT Bank,Permanent,Low,1,Graduate,Low,1,1,Validation,28 - 32,60.17 - 60.23,Norm
8a8589c1545181f301546606804130a2,301961702,1,02:17.0,01:09.0,61.13333333,10000,11500,15,Short,365,No,Good,00:00.0,22,Other,Other,3.3525884,6.6370015,Fidelity Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,60.23 - 61.13,Norm
8a8589d754a05c0a0154a48518666580,301913573,1,05:41.0,04:32.0,61.15,10000,13000,30,Norm,365,No,Good,00:00.0,36,Savings,Savings,3.4405568,6.42578,Zenith Bank,Permanent,Low,1,,High,3,3,Training,36 - High,61.13 - High,Norm
8a8589d754a05c0a0154a91416107984,301620168,1,57:40.0,57:34.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,30,Other,Other,3.3306627,6.492687,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,Low - 60.17,Norm
8a8589d754be350e0154c873af647457,301622747,1,00:27.0,59:51.0,60.6,10000,11500,15,Short,365,No,Good,00:00.0,31,Other,Other,3.3790488,6.6130196,UBA,Permanent,Low,1,,High,3,3,Training,28 - 32,60.23 - 61.13,Norm
8a8589d7548fb3a8015494fcc5c34ab3,301885950,1,24:59.0,24:45.0,60.23333333,10000,11500,15,Short,365,No,Bad,00:00.0,30,Savings,Savings,3.9514123,7.4143335,First Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,60.17 - 60.23,Norm
8a8589d8548faed501549fb0909d12b2,301619506,1,56:36.0,56:30.0,60.1,10000,13000,30,Norm,365,No,Bad,00:00.0,38,Other,Other,3.0438728,6.4826125,GT Bank,Permanent,Low,1,Graduate,Low,1,1,Test,36 - High,Low - 60.17,Norm
8a8589da5410287f01541ff402633c01,301611804,1,50:22.0,50:15.0,60.11666667,8000,10400,30,Norm,365,No,Good,00:00.0,29,Savings,Savings,3.3129786,6.6569828,Access Bank,Unemployed,High,3,Graduate,Low,1,3,Test,28 - 32,Low - 60.17,Norm
8a8589ec542eaa89015443b229544ffe,301613787,1,24:39.0,24:29.0,60.16666667,10000,13000,30,Norm,365,No,Bad,00:00.0,39,Other,Other,3.3422783,6.5770733,UBA,Self-Employed,Med,2,,High,3,6,Test,36 - High,Low - 60.17,Norm
8a8589ec542eaa890154302eec276194,301613154,1,31:25.0,31:19.0,60.1,10000,11500,15,Short,365,No,Good,00:00.0,31,Other,Other,8.8867462,9.9265202,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,Low - 60.17,Norm
8a8589ec542eaa890154333363443077,301612685,1,30:28.0,30:22.0,60.1,5000,5750,15,Short,365,No,Bad,00:00.0,30,Other,Other,3.8762391,7.3291277,UBA,Permanent,Low,1,Graduate,Low,1,1,Training,28 - 32,Low - 60.17,Norm
8a8589ec54517bf901545877e3dc1652,301615037,1,18:02.0,17:54.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,48,Savings,Savings,3.4267765,6.4450465,GT Bank,Permanent,Low,1,Secondary,Med,2,2,Test,36 - High,Low - 60.17,Norm
8a8589ec54517bf90154575802725303,301664607,1,47:33.0,47:24.0,60.15,8000,9200,15,Short,365,No,Good,00:00.0,33,Other,Other,3.3560271,6.6490686,Access Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,Low - 60.17,Norm
8a8589f853efac520153f0ce27f61ee1,301839513,1,47:58.0,46:44.0,61.23333333,10000,11500,15,Short,365,No,Good,00:00.0,28,Savings,Savings,3.581111,6.4898884,Diamond Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a8589f853f100fb0153f85f57326137,301609879,1,37:17.0,37:11.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,36,Other,Other,7.3932614,9.0749237,GT Bank,Permanent,Low,1,Post-Graduate,Low,1,1,Training,36 - High,Low - 60.17,Norm
8a8589f853f100fb0153f5489e6f355a,301609089,1,11:59.0,11:50.0,60.15,10000,13000,30,Norm,365,No,Bad,00:00.0,27,Savings,Savings,7.8961217,8.84535,Diamond Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,Low - 60.17,Norm
8a8589f853f100fb01540a6faacb4e74,301613348,1,48:59.0,48:53.0,60.1,5000,6500,30,Norm,365,No,Good,00:00.0,31,Other,Other,11.2992888,9.8277089,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,Low - 60.17,Norm
8a8589f853f100fb01540b7bf8102d1f,301610699,1,59:50.0,59:43.0,60.11666667,10000,11500,15,Short,365,No,Good,00:00.0,39,Savings,Savings,4.8373414,7.0830531,First Bank,Self-Employed,Med,2,Graduate,Low,1,2,Test,36 - High,Low - 60.17,Norm
8a8589f853f100fb015409cd02170e67,301817381,1,06:34.0,06:27.0,60.11666667,10000,13000,30,Norm,365,No,Good,00:00.0,41,Savings,Savings,7.4904964,9.082846,GT Bank,Permanent,Low,1,,High,3,3,Test,36 - High,Low - 60.17,Norm
8a8589f853f100fb015410f0ae5738e2,301610954,1,59:08.0,58:25.0,60.71666667,10000,13000,30,Norm,365,No,Good,00:00.0,31,Savings,Savings,12.4453692,9.262041,Zenith Bank,Self-Employed,Med,2,,High,3,6,Test,28 - 32,60.23 - 61.13,Norm
8a8589f853f100fb01541090709d2184,301610923,1,09:23.0,09:15.0,60.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,29,Savings,Savings,3.3097222,6.6614363,GT Bank,Permanent,Low,1,Post-Graduate,Low,1,1,Training,28 - 32,Low - 60.17,Norm
8a8589f853f100fb01541386c815605e,301611036,1,48:14.0,48:07.0,60.11666667,10000,11500,15,Short,365,No,Good,00:00.0,36,Other,Other,3.4169414,6.4234449,Diamond Bank,Permanent,Low,1,,High,3,3,Test,36 - High,Low - 60.17,Norm
8a8589f853f100fb015414f177180117,301611202,1,33:55.0,33:49.0,60.1,10000,11500,15,Short,365,No,Bad,00:00.0,42,Other,Other,7.5865189,9.0289987,Access Bank,Self-Employed,Med,2,,High,3,6,Validation,36 - High,Low - 60.17,Norm
8a8589f35451855401546b0738c42524,301800029,1,52:06.0,51:58.0,60.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,44,Savings,Savings,3.3119815,6.6332713,Access Bank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a8589f354518554015476f53cc85096,301617053,1,38:38.0,38:31.0,60.11666667,10000,11500,15,Short,365,No,Bad,00:00.0,22,Savings,Savings,6.9284317,4.8876317,UBA,Student,High,3,,High,3,9,Training,Low - 28,Low - 60.17,Norm
8a81890b51d31db90151d5fd989c1dbd,301889530,1,44:53.0,44:44.0,60.15,10000,13000,30,Norm,365,No,Bad,00:00.0,33,Savings,Savings,3.325616,6.6531879,Sterling Bank,Permanent,Low,1,Graduate,Low,1,1,Training,32 - 36,Low - 60.17,Norm
8a81894c529babae0152a10bafeb6895,301600999,1,14:16.0,14:08.0,60.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,33,Other,Other,3.3340066,6.5404737,First Bank,Permanent,Low,1,Primary,High,3,3,Validation,32 - 36,Low - 60.17,Norm
8a85881a5420ebf101543805f5fb4a09,301612915,1,07:28.0,07:21.0,60.11666667,10000,11500,15,Short,365,No,Bad,00:00.0,41,Other,Other,4.0432013,6.4329295,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a85882c546ba83501547619cd377b69,301616474,1,18:47.0,18:42.0,60.08333333,10000,13000,30,Norm,365,No,Good,00:00.0,32,Savings,Savings,7.0362342,5.7945182,FCMB,Self-Employed,Med,2,Graduate,Low,1,2,Test,32 - 36,Low - 60.17,Norm
8a85884e54a0565b0154b8e5e038630b,301621886,1,45:20.0,45:14.0,60.1,10000,11500,15,Short,365,No,Good,00:00.0,30,Other,Other,6.9180394,6.0190397,Fidelity Bank,Permanent,Low,1,Graduate,Low,1,1,Training,28 - 32,Low - 60.17,Norm
8a85884e54a0565b0154ba3fa6c72e7e,301621350,1,52:20.0,52:13.0,60.11666667,5000,5750,15,Short,365,No,Good,00:00.0,39,Other,Other,7.0123508,4.7531198,Sterling Bank,Permanent,Low,1,Graduate,Low,1,1,Training,36 - High,Low - 60.17,Norm
8a85884e54be33290154c7d802b73042,301622662,1,08:41.0,08:34.0,60.11666667,10000,11500,15,Short,365,No,Good,00:00.0,29,Savings,Savings,3.1925593,6.4602023,Diamond Bank,Self-Employed,Med,2,Graduate,Low,1,2,Test,28 - 32,Low - 60.17,Norm
8a85884e548fad6501549a053d8a74fd,301618869,1,43:49.0,43:42.0,60.11666667,10000,11500,15,Short,365,No,Good,00:00.0,32,Other,Other,3.3784146,6.6031885,First Bank,Permanent,Low,1,Graduate,Low,1,1,Validation,32 - 36,Low - 60.17,Norm
8a85884e548fad6501549b2ac62a44c6,301644663,1,14:49.0,31:37.0,523.2,10000,11500,15,Short,365,No,Good,00:00.0,28,Savings,Savings,3.3258281,6.4892898,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,61.13 - High,Norm
8a85886e54beabf90154bf4062f42d84,301621860,1,12:08.0,12:02.0,60.1,10000,11500,15,Short,365,No,Good,00:00.0,32,Savings,Savings,4.470813,8.4498172,GT Bank,Permanent,Low,1,Post-Graduate,Low,1,1,Training,28 - 32,Low - 60.17,Norm
8a85886e54beabf90154c3f2f2ba3e59,301622325,1,35:53.0,35:45.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,44,Savings,Savings,3.3261134,6.656784,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,Low - 60.17,Norm
8a85886e5410189001541a3d92df3588,301611547,1,15:13.0,15:06.0,60.11666667,10000,11500,15,Short,365,No,Bad,00:00.0,33,Savings,Savings,3.9066,7.44045,Fidelity Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a85886e54101890015410e5d5c83298,301611049,1,14:20.0,14:13.0,60.11666667,10000,13000,30,Norm,365,No,Good,00:00.0,30,Other,Other,8.3440422,5.004425,First Bank,Self-Employed,Med,2,,High,3,6,Training,28 - 32,Low - 60.17,Norm
8a85886e54101890015410e563b4325b,301610949,1,46:52.0,46:45.0,60.11666667,10000,11500,15,Short,365,No,Good,00:00.0,30,Savings,Savings,3.6182422,6.4738861,GT Bank,Permanent,Low,1,Post-Graduate,Low,1,1,Test,28 - 32,Low - 60.17,Norm
8a85886e5410189001541480d8f83683,301611365,1,07:23.0,07:18.0,60.08333333,10000,11500,15,Short,365,No,Good,00:00.0,40,Other,Other,3.9055086,7.4347464,GT Bank,Permanent,Low,1,Post-Graduate,Low,1,1,Training,36 - High,Low - 60.17,Norm
8a85886e541018900154117960df41f4,301611045,1,09:51.0,09:46.0,60.08333333,10000,11500,15,Short,365,No,Good,00:00.0,31,Other,Other,3.3625147,6.6728708,FCMB,Permanent,Low,1,Post-Graduate,Low,1,1,Validation,28 - 32,Low - 60.17,Norm
8a85886f54517ee00154528c65463d2b,301614427,1,39:18.0,39:12.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,23,Other,Other,8.0821567,6.3294467,GT Bank,Student,High,3,Graduate,Low,1,3,Validation,Low - 28,Low - 60.17,Norm
8a85886f54517ee0015458b911ab289c,301615834,1,40:57.0,40:24.0,60.55,7000,9100,30,Norm,365,No,Good,00:00.0,22,Other,Other,3.297195,6.6650561,GT Bank,Permanent,Low,1,Graduate,Low,1,1,Validation,Low - 28,60.23 - 61.13,Norm
8a85886f54517ee001546a2717571d36,301616894,1,20:52.0,20:44.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,46,Savings,Savings,3.3535635,6.5557838,First Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a85886f54517ee0015462760ec345fc,301615564,1,52:15.0,51:40.0,60.58333333,10000,11500,15,Short,365,No,Good,00:00.0,48,Other,Other,3.3075953,6.6681067,GT Bank,Self-Employed,Med,2,Graduate,Low,1,2,Test,36 - High,60.23 - 61.13,Norm
8a85886f54517ee0015470749d3c3ce7,301616104,1,02:12.0,02:04.0,60.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,31,Other,Other,5.629202,6.2703713,GT Bank,Self-Employed,Med,2,Graduate,Low,1,2,Test,28 - 32,Low - 60.17,Norm
8a85886f543912e301544f65621c2e9f,301808953,1,51:03.0,50:50.0,60.21666667,10000,13000,30,Norm,365,No,Good,00:00.0,27,Savings,Savings,3.2387222,6.5854158,Diamond Bank,Permanent,Low,1,Graduate,Low,1,1,Validation,Low - 28,60.17 - 60.23,Norm
8a85886f543912e30154391ea6a3015f,301613118,1,26:39.0,26:21.0,60.3,10000,11500,15,Short,365,No,Good,00:00.0,42,Savings,Savings,3.8016878,7.3815854,Stanbic IBTC,Permanent,Low,1,Post-Graduate,Low,1,1,Training,36 - High,60.23 - 61.13,Norm
8a85888c54a05b820154a7b470875afa,301624429,1,38:44.0,38:37.0,60.11666667,10000,13000,30,Norm,365,No,Good,00:00.0,22,Savings,Savings,8.9064488,9.8574068,GT Bank,Student,High,3,Graduate,Low,1,3,Validation,Low - 28,Low - 60.17,Norm
8a85888c54a05b820154aa79afb15290,301620404,1,22:38.0,22:28.0,60.16666667,10000,11500,15,Short,365,No,Good,00:00.0,27,Savings,Savings,3.4007935,6.6393427,GT Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,Low - 60.17,Norm
8a85888c54a05b820154ae660ed5066c,301620626,1,46:50.0,46:44.0,60.1,4000,5200,30,Norm,365,No,Good,00:00.0,22,Other,Other,3.8126708,7.4001997,Skye Bank,Unemployed,High,3,Graduate,Low,1,3,Training,Low - 28,Low - 60.17,Norm
8a85888c54be35040154c4d992b40fbe,301623761,1,24:21.0,24:13.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,43,Savings,Savings,6.9678936,4.8608533,Access Bank,Self-Employed,Med,2,,High,3,6,Validation,36 - High,Low - 60.17,Norm
8a85888c54be35040154c6000efd4066,301622579,1,47:10.0,46:52.0,60.3,5000,6500,30,Norm,365,No,Good,00:00.0,43,Other,Other,8.8630783,9.835895,First Bank,Permanent,Low,1,Graduate,Low,1,1,Training,36 - High,60.23 - 61.13,Norm
8a85888c548fb3d50154947fe59c32cf,301618377,1,27:23.0,42:41.0,104.7,10000,11500,15,Short,365,No,Good,00:00.0,30,Other,Other,3.3447719,6.6004303,First Bank,Self-Employed,Med,2,Graduate,Low,1,2,Test,28 - 32,61.13 - High,Norm
8a85888c548fb3d501549593ea277c88,301953890,1,09:33.0,08:24.0,61.15,10000,13000,30,Norm,365,No,Bad,00:00.0,47,Savings,Savings,3.8648583,7.47258,GT Bank,Permanent,Low,1,Post-Graduate,Low,1,1,Training,36 - High,61.13 - High,Norm
8a85888c548fb3d501549748043c4fc2,301890420,1,57:40.0,57:27.0,60.21666667,10000,13000,30,Norm,365,No,Good,00:00.0,28,Savings,Savings,3.3255134,6.5455431,First Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,60.17 - 60.23,Norm
8a85889b53acd0a20153b21f8fc43a12,301920271,1,05:54.0,05:43.0,60.18333333,10000,13000,30,Norm,365,No,Bad,00:00.0,31,Savings,Savings,7.4175632,9.1164127,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.17 - 60.23,Norm
8a85891e53ad0e6b0153b02de6592330,301604340,1,02:35.0,02:20.0,60.25,5000,6500,30,Norm,365,No,Good,00:00.0,36,Other,Other,3.3160721,7.1273041,UBA,Permanent,Low,1,Graduate,Low,1,1,Test,32 - 36,60.23 - 61.13,Norm
8a85891e53ad0e6b0153bdec607d1d0c,301604787,1,01:39.0,01:31.0,60.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,30,Savings,Savings,3.3561755,6.6378765,Stanbic IBTC,Permanent,Low,1,,High,3,3,Validation,28 - 32,Low - 60.17,Norm
8a85892e5425ad2001542d2827756546,301612274,1,35:18.0,35:10.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,22,Savings,Savings,3.4006852,6.4510174,GT Bank,Student,High,3,Secondary,Med,2,6,Test,Low - 28,Low - 60.17,Norm
8a85892e5425ad2001543095054f5b28,301613656,1,23:33.0,23:26.0,60.11666667,10000,13000,30,Norm,365,No,Bad,00:00.0,35,Savings,Savings,7.4193776,10.4735776,EcoBank,Self-Employed,Med,2,Post-Graduate,Low,1,2,Training,32 - 36,Low - 60.17,Norm
8a85893d53e2e2f30153e9fb36255f0c,301608145,1,24:56.0,24:49.0,60.11666667,10000,13000,30,Norm,365,No,Good,00:00.0,36,Other,Other,3.4132916,6.4284883,UBA,Self-Employed,Med,2,Graduate,Low,1,2,Training,32 - 36,Low - 60.17,Norm
8a85893d53e2e2f30153e587432034bf,301607769,1,33:27.0,33:22.0,60.08333333,5000,6500,30,Norm,365,No,Good,00:00.0,25,Other,Other,3.3746529,6.5326003,GT Bank,Permanent,Low,1,Graduate,Low,1,1,Training,Low - 28,Low - 60.17,Norm
8a85893d53e2e2f30153ea96bf9d09ca,301609924,1,33:38.0,33:31.0,60.11666667,10000,11500,15,Short,365,No,Good,00:00.0,33,Savings,Savings,6.544435,9.581125,Keystone Bank,Permanent,Low,1,Graduate,Low,1,1,Test,32 - 36,Low - 60.17,Norm
8a85893d53e2e2f30153efcc6da71f5f,301608569,1,30:29.0,30:23.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,33,Other,Other,7.4160931,9.1127254,UBA,Permanent,Low,1,,High,3,3,Test,32 - 36,Low - 60.17,Norm
8a85893d53e2e2f30153f00df3e33622,301611278,1,10:27.0,10:21.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,44,Other,Other,3.3207253,6.6578901,GT Bank,Self-Employed,Med,2,,High,3,6,Training,36 - High,Low - 60.17,Norm
8a85893d53e284930153e2a00c3303a4,301607653,1,05:45.0,05:39.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,28,Savings,Savings,-0.0930805,5.6375015,GT Bank,Self-Employed,Med,2,Secondary,Med,2,4,Test,Low - 28,Low - 60.17,Norm
8a85893d53f104eb0153f5a6a7d850eb,301609188,1,13:26.0,13:19.0,60.11666667,10000,13000,30,Norm,365,No,Good,00:00.0,37,Other,Other,6.3872744,5.0061564,First Bank,Self-Employed,Med,2,Post-Graduate,Low,1,2,Validation,36 - High,Low - 60.17,Norm
8a85893d53f104eb0153f65ccad80981,301609228,1,02:55.0,02:49.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,23,Savings,Savings,7.4457414,8.9845605,Diamond Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,Low - 60.17,Norm
8a85893d53f104eb0153fec8703465f1,301609588,1,17:38.0,17:29.0,60.15,5000,6500,30,Norm,365,No,Good,00:00.0,24,Other,Other,3.338724,6.5244139,Access Bank,Unemployed,High,3,Graduate,Low,1,3,Validation,Low - 28,Low - 60.17,Norm
8a85893d53f104eb01540e4ca76369ad,301610638,1,53:01.0,52:55.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,36,Savings,Savings,7.498161,8.9543729,First Bank,Permanent,Low,1,Post-Graduate,Low,1,1,Validation,32 - 36,Low - 60.17,Norm
8a85893d53f104eb01540e7f589775c3,301937668,1,53:58.0,52:50.0,61.13333333,10000,13000,30,Norm,365,No,Good,00:00.0,25,Other,Other,3.3844791,6.5780463,Access Bank,Permanent,Low,1,Graduate,Low,1,1,Validation,Low - 28,60.23 - 61.13,Norm
8a85893d53f104eb01540f07d008224d,301610995,1,57:25.0,57:18.0,60.11666667,10000,13000,30,Norm,365,No,Good,00:00.0,49,Other,Other,3.3426767,7.1344367,EcoBank,Self-Employed,Med,2,Secondary,Med,2,4,Validation,36 - High,Low - 60.17,Norm
8a85893d53f104eb015400808d86752b,301609670,1,29:55.0,29:49.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,23,Savings,Savings,3.3434135,6.6079932,GT Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,Low - 60.17,Norm
8a85893d53f104eb0154012858000b78,301609717,1,34:08.0,34:02.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,34,Other,Other,3.4665732,6.4367583,Diamond Bank,Self-Employed,Med,2,,High,3,6,Training,32 - 36,Low - 60.17,Norm
8a85893d53f104eb0154055224bd3220,301610003,1,48:16.0,48:10.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,25,Other,Other,3.3534249,6.6218772,FCMB,Permanent,Low,1,Graduate,Low,1,1,Validation,Low - 28,Low - 60.17,Norm
8a85893d53f104eb015409d628cd0e46,301610372,1,57:32.0,57:26.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,28,Savings,Savings,5.2529372,7.2668376,First Bank,Permanent,Low,1,Post-Graduate,Low,1,1,Training,28 - 32,Low - 60.17,Norm
8a85893d53f104eb015409e83f5b166a,301610697,1,59:41.0,59:33.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,40,Other,Other,7.353145,9.1513033,Access Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a85893d542e18bc01542e37365c120a,301612354,1,25:08.0,25:01.0,60.11666667,6000,6900,15,Short,365,No,Good,00:00.0,28,Savings,Savings,3.3639265,7.1380483,Zenith Bank,Permanent,Low,1,Graduate,Low,1,1,Validation,28 - 32,Low - 60.17,Norm
8a85893d542e18bc015438b652f841c3,301756438,1,54:50.0,54:35.0,60.25,10000,13000,30,Norm,365,No,Bad,00:00.0,27,Savings,Savings,3.3050707,6.6148882,Keystone Bank,Permanent,Low,1,Secondary,Med,2,2,Training,Low - 28,60.23 - 61.13,Norm
8a85896f5345dcb801534ce82d2d0e99,301602118,1,35:24.0,35:13.0,60.18333333,9000,11700,30,Norm,365,No,Good,00:00.0,37,Other,Other,3.210454,6.7718149,First Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.17 - 60.23,Norm
8a85898a53bc15600153bea84f9e21e3,301604830,1,32:24.0,32:18.0,60.1,10000,11500,15,Short,365,No,Good,00:00.0,25,Other,Other,7.1448312,6.252362,Diamond Bank,Self-Employed,Med,2,,High,3,6,Training,Low - 28,Low - 60.17,Norm
8a85898a53bc15600153c1dd6f3f0aa4,301604960,1,26:12.0,26:03.0,60.15,10000,11500,15,Short,365,No,Good,00:00.0,32,Other,Other,3.3910883,6.5621033,GT Bank,Self-Employed,Med,2,Graduate,Low,1,2,Training,28 - 32,Low - 60.17,Norm
8a85898a53bc15600153c7b188b67a9e,301606086,1,14:45.0,14:38.0,60.11666667,10000,13000,30,Norm,365,No,Good,00:00.0,29,Savings,Savings,7.4852216,9.1063045,GT Bank,Permanent,Low,1,Post-Graduate,Low,1,1,Training,28 - 32,Low - 60.17,Norm
8a85898a53bc15600153c70d81d41919,301605263,1,33:52.0,33:44.0,60.13333333,10000,13000,30,Norm,365,No,Bad,00:00.0,35,Savings,Savings,6.0813238,7.8180935,UBA,Permanent,Low,1,Graduate,Low,1,1,Validation,32 - 36,Low - 60.17,Norm
8a85898a53bc15600153c7933fdc686b,301605463,1,54:45.0,54:37.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,37,Savings,Savings,3.4204633,6.4248719,Access Bank,Self-Employed,Med,2,Graduate,Low,1,2,Training,36 - High,Low - 60.17,Norm
8a85898a53bc15600153c76825c74b94,301909076,1,42:15.0,41:04.0,61.18333333,10000,13000,30,Norm,365,No,Bad,00:00.0,29,Savings,Savings,3.3012845,6.4961039,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,61.13 - High,Norm
8a85898a53bc15600153c76831594bcc,301626877,1,58:58.0,58:51.0,60.11666667,10000,13000,30,Norm,365,No,Good,00:00.0,24,Other,Other,3.3470922,6.5940191,GT Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,Low - 60.17,Norm
8a85898a53bc15600153cac0a9e906a3,301605895,1,46:15.0,46:07.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,29,Other,Other,3.6168728,6.5039397,Diamond Bank,Permanent,Low,1,Graduate,Low,1,1,Test,28 - 32,Low - 60.17,Norm
8a85898a53bc15600153cb8e38ae2c5f,301605958,1,34:51.0,34:41.0,60.16666667,10000,13000,30,Norm,365,No,Good,00:00.0,30,Savings,Savings,7.5228628,6.456235,GT Bank,Permanent,Low,1,Graduate,Low,1,1,Validation,28 - 32,Low - 60.17,Norm
8a85898a53bc15600153cba00ef6317a,301605971,1,01:29.0,01:23.0,60.1,10000,13000,30,Norm,365,No,Good,00:00.0,36,Savings,Savings,3.3703507,6.5170138,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a85898a53d0af400153d7dc5cc22b9f,301606990,1,00:17.0,00:09.0,60.13333333,5000,6500,30,Norm,365,No,Good,00:00.0,23,Savings,Savings,3.9906063,7.4251199,GT Bank,Permanent,Low,1,Secondary,Med,2,2,Test,Low - 28,Low - 60.17,Norm
8a85880353acff880153b3c9f0d641b0,301604493,1,54:55.0,54:46.0,60.15,10000,13000,30,Norm,365,No,Good,00:00.0,33,Other,Other,3.0950392,6.4970666,Diamond Bank,Permanent,Low,1,Graduate,Low,1,1,Training,32 - 36,Low - 60.17,Norm
8a85880353acff880153b4d9bf104630,301604566,1,16:24.0,16:14.0,60.16666667,10000,11500,15,Short,365,No,Good,00:00.0,36,Other,Other,7.3466448,9.1555029,UBA,Permanent,Low,1,Secondary,Med,2,2,Validation,36 - High,Low - 60.17,Norm
8a85880353acff880153b4d53d6b45db,301604522,1,39:57.0,39:48.0,60.15,10000,13000,30,Norm,365,No,Good,00:00.0,25,Other,Other,6.1124383,4.9747955,GT Bank,Retired,High,3,Graduate,Low,1,3,Test,Low - 28,Low - 60.17,Norm
8a85880353acff880153b23e3c742a08,301604407,1,06:53.0,06:43.0,60.16666667,10000,11500,15,Short,365,No,Good,00:00.0,33,Other,Other,3.3607367,6.6755083,GT Bank,Permanent,Low,1,Graduate,Low,1,1,Training,32 - 36,Low - 60.17,Norm
8a85881053bc33670153c0ff6d6a38b9,301604888,1,17:02.0,16:54.0,60.13333333,10000,11500,15,Short,365,No,Good,00:00.0,31,Other,Other,3.3129848,6.5371879,GT Bank,Self-Employed,Med,2,Secondary,Med,2,4,Validation,28 - 32,Low - 60.17,Norm
8a85881053bc33670153c1f814696fb8,301604978,1,02:16.0,02:04.0,60.2,10000,11500,15,Short,365,No,Bad,00:00.0,46,Savings,Savings,3.8788125,7.38776,GT Bank,Permanent,Low,1,Post-Graduate,Low,1,1,Training,36 - High,60.17 - 60.23,Norm
